retail_va	demo_va	current_name	mapping_basis	body_normalized_equal	body_bytes	instruction_count	raw_equal	raw_diff_bytes	retail_normalized_sha256
0x00432c60	0x00432c60	CUnitStandingLegPlacementArea__ApplyToUnitData	RTTI_VTABLE_ANCHOR	true	16	4	true	0	78bfb032fce98515de9ba7c57bfd7caaf008bd9afc5dfa1e2e8885eb3f96d02f
0x00432c70	0x00432c70	CUnitMaxLegsLifted__ApplyToUnitData	RTTI_VTABLE_ANCHOR	true	30	8	true	0	3e90e7b94c18258e3949d072886e8130c539308fdedfe301f4405f3dd18273da
0x00432c90	0x00432c90	CUnitAttackPriority__VFunc_1_00432c90	RTTI_VTABLE_ANCHOR	true	20	5	true	0	eae1e7e69807fd7f0990e40bc366ff4a271e59ead1c879d23bb3f9eed9dffb09
0x00432cb0	0x00432ce0	CUnitBounceFactor__VFunc_1_00432cb0	RTTI_VTABLE_ANCHOR	true	16	4	true	0	78bfb032fce98515de9ba7c57bfd7caaf008bd9afc5dfa1e2e8885eb3f96d02f
0x00432cc0	0x00432f00	CPhysicsUnitValue__dtor_base	CORRESPONDING_DIRECT_TRANSFER	true	7	2	false	1	92eb3b367d6ee91190fb0a8be2e0959e6ee590dca281c332dfc805ffe6f846d2
0x00432cd0	0x00432cf0	CUnitParachute__VFunc_1_00432cd0	RTTI_VTABLE_ANCHOR	true	16	4	true	0	78bfb032fce98515de9ba7c57bfd7caaf008bd9afc5dfa1e2e8885eb3f96d02f
0x00432ce0	0x00432d00	CUnitKnockTrees__VFunc_1_00432ce0	RTTI_VTABLE_ANCHOR	true	16	4	true	0	78bfb032fce98515de9ba7c57bfd7caaf008bd9afc5dfa1e2e8885eb3f96d02f
0x00432cf0	0x00432d10	CUnitDeploy__VFunc_1_00432cf0	RTTI_VTABLE_ANCHOR	true	41	9	true	0	5c9aec6cc742a780aac1f216ee8b4420f426e09fd62dd2ac12bffea76c74dda0
0x00432d20	0x00432d40	CUnitDeployDamageMultiplier__VFunc_1_00432d20	RTTI_VTABLE_ANCHOR	true	16	4	true	0	78bfb032fce98515de9ba7c57bfd7caaf008bd9afc5dfa1e2e8885eb3f96d02f
0x00432d30	0x00432d50	CUnitRetreat__VFunc_1_00432d30	RTTI_VTABLE_ANCHOR	true	41	9	true	0	5c9aec6cc742a780aac1f216ee8b4420f426e09fd62dd2ac12bffea76c74dda0
0x00432d60	0x00432d80	CUnitBig__VFunc_1_00432d60	RTTI_VTABLE_ANCHOR	true	41	9	true	0	5c9aec6cc742a780aac1f216ee8b4420f426e09fd62dd2ac12bffea76c74dda0
0x00432d90	0x00432db0	CUnitIndiscriminate__VFunc_1_00432d90	RTTI_VTABLE_ANCHOR	true	41	9	true	0	5c9aec6cc742a780aac1f216ee8b4420f426e09fd62dd2ac12bffea76c74dda0
0x00432dc0	0x00432de0	CUnitShatter__VFunc_1_00432dc0	RTTI_VTABLE_ANCHOR	true	41	9	true	0	5c9aec6cc742a780aac1f216ee8b4420f426e09fd62dd2ac12bffea76c74dda0
0x00432df0	0x00432e10	CUnitLockable__VFunc_1_00432df0	RTTI_VTABLE_ANCHOR	true	41	9	true	0	5c9aec6cc742a780aac1f216ee8b4420f426e09fd62dd2ac12bffea76c74dda0
0x00432e20	0x00432e40	CUnitSweeping__VFunc_1_00432e20	RTTI_VTABLE_ANCHOR	true	41	9	true	0	5c9aec6cc742a780aac1f216ee8b4420f426e09fd62dd2ac12bffea76c74dda0
0x00432e50	0x00432e70	CUnitIgnoreThreats__VFunc_1_00432e50	RTTI_VTABLE_ANCHOR	true	41	9	true	0	5c9aec6cc742a780aac1f216ee8b4420f426e09fd62dd2ac12bffea76c74dda0
0x00432e80	0x00432ea0	CUnitAnimatedCollision__VFunc_1_00432e80	RTTI_VTABLE_ANCHOR	true	41	9	true	0	5c9aec6cc742a780aac1f216ee8b4420f426e09fd62dd2ac12bffea76c74dda0
0x00432eb0	0x00432ed0	CUnitWingman__VFunc_1_00432eb0	RTTI_VTABLE_ANCHOR	true	41	9	true	0	5c9aec6cc742a780aac1f216ee8b4420f426e09fd62dd2ac12bffea76c74dda0
0x00432ee0	0x00432f10	CUnitMultipleSpawn__VFunc_1_00432ee0	RTTI_VTABLE_ANCHOR	true	41	9	true	0	5c9aec6cc742a780aac1f216ee8b4420f426e09fd62dd2ac12bffea76c74dda0
0x00432f10	0x00432f40	CUnitStrafeChange__ApplyToUnitData	RTTI_VTABLE_ANCHOR	true	16	4	true	0	78bfb032fce98515de9ba7c57bfd7caaf008bd9afc5dfa1e2e8885eb3f96d02f
0x00432f20	0x00432f50	CUnitMinThrusterHeight__VFunc_1_00432f20	RTTI_VTABLE_ANCHOR	true	16	4	true	0	78bfb032fce98515de9ba7c57bfd7caaf008bd9afc5dfa1e2e8885eb3f96d02f
0x00432f30	0x00432f60	CUnitMaxThrusterHeight__VFunc_1_00432f30	RTTI_VTABLE_ANCHOR	true	16	4	true	0	78bfb032fce98515de9ba7c57bfd7caaf008bd9afc5dfa1e2e8885eb3f96d02f
0x00432f40	0x00432f70	CUnitDetonationDelay__VFunc_1_00432f40	RTTI_VTABLE_ANCHOR	true	16	4	true	0	78bfb032fce98515de9ba7c57bfd7caaf008bd9afc5dfa1e2e8885eb3f96d02f
0x00432f50	0x00432f80	CUnitNavMap__ApplyToUnitData	RTTI_VTABLE_ANCHOR	true	25	8	true	0	47cbbb06a606728685824a739c3463d7b65be148e41ece102b7f045a64434ddb
0x00432f70	0x00432fa0	CUnitNavMap__LoadFromMemBuffer	RTTI_VTABLE_ANCHOR	true	39	14	false	3	a64985f38d65614a650c007a35702d1793502bc88e2fd7e2dd43b751cd6e437a
0x00432fa0	0x00432fd0	CUnitNavMap__scalar_deleting_dtor	RTTI_VTABLE_ANCHOR	true	32	11	false	4	a4284d7048388722363491cd93758810e80dc90a4580bc1797fd018f371e738e
0x00432fc0	0x00432ff0	CUnitNavMap__dtor	BRACKETED_CONSTANT_DELTA	true	78	23	false	3	d17dc520e09013bd4e48121a8d3c5ee86c708a8778940116ba43a0791ca1abac
0x00433010	0x00433040	CUnitBehaviour__ApplyToUnitData	RTTI_VTABLE_ANCHOR	true	107	22	false	2	c520350455dd368ea96852eaeb86d0eb76a7d34d182518aec2f667e0c727f9b4
0x004330b0	0x004330e0	CUnitBehaviour__LoadFromMemBuffer	RTTI_VTABLE_ANCHOR	true	39	14	false	3	a64985f38d65614a650c007a35702d1793502bc88e2fd7e2dd43b751cd6e437a
0x004330e0	0x00433110	CUnitBehaviour__scalar_deleting_dtor	RTTI_VTABLE_ANCHOR	true	32	11	false	4	a4284d7048388722363491cd93758810e80dc90a4580bc1797fd018f371e738e
0x00433100	0x00433130	CUnitBehaviour__dtor	BRACKETED_CONSTANT_DELTA	true	78	23	false	3	d17dc520e09013bd4e48121a8d3c5ee86c708a8778940116ba43a0791ca1abac
0x00433150	0x00433180	CUnitUse__ApplyToUnitData	RTTI_VTABLE_ANCHOR	true	30	9	false	1	79727210443a35916eef36c2499490c0080393def9c4fd22d6ed2c8aa05968f8
0x00433170	0x004331e0	CComponentValue02__LoadFromMemBuffer	RTTI_VTABLE_ANCHOR	true	72	30	false	6	a1c4bd4c4986880de026a632a8bdbdc8303f36202540962bf92ecdcedc854b4d
0x004331c0	0x00433230	CUnitUseSpawner__VFunc_1_004331c0	RTTI_VTABLE_ANCHOR	true	30	9	false	2	bfcb5ca52e595eda57e26b30ce1bb486e43d133624909458e63b8695ac21ba3f
0x004331e0	0x00433250	CComponentValue13__GetSerializedSize	RTTI_VTABLE_ANCHOR	true	51	23	true	0	4c75cb0bf5ab61e98f4a2721c20006f33e18518335c73ceb773c47b79c41beb8
0x00433220	0x00433290	CComponentValue13__LoadFromMemBuffer	RTTI_VTABLE_ANCHOR	true	72	30	false	6	dd8d4cf5832943eb6e8cc1f890c0684aa7d7027cee6b54e907953af4bef86143
0x00433270	0x004332e0	CUnitComponent__VFunc_1_00433270	RTTI_VTABLE_ANCHOR	true	20	7	false	1	6e208242c6c3732cbcb7d0e74764ad43e36e832d91b891df3fc1680666ba5e36
0x00433290	0x00433300	CUnitComponent__VFunc_2_00433290	RTTI_VTABLE_ANCHOR	true	26	11	true	0	54767166197a5eb1150ebd7801c1c74e1b1335b223b66fa16aca18924c5f59b5
0x004332b0	0x00433320	CUnitComponent__VFunc_3_004332b0	RTTI_VTABLE_ANCHOR	true	47	22	false	4	d2e4594c8b29911324bc65610000bb3c9fb3f2ee44eaac56ee0a6de0e13059a6
0x004332e0	0x00433350	CUnitBasedOn__VFunc_1_004332e0	RTTI_VTABLE_ANCHOR	true	164	72	false	4	8dfa03e1f96a16bdd43c1a6294f7781fa6611eadc80faaa9dc3ced2b5c890ae2
0x00433390	0x00433400	CComponentBasedOn__CopyFrom	BRACKETED_CONSTANT_DELTA	true	2372	728	false	170	8d1188415d37596626e095299cf3aa13b10e090016b7ac16768cb98138b5a6ed
0x00433ce0	0x00433d50	CUnitMesh__VFunc_1_00433ce0	RTTI_VTABLE_ANCHOR	true	104	42	false	10	6e55a855cc49029f4ed51fa5d5a406f669f832bbd6b30e3739330b3d04fc70a6
0x00433d50	0x00433dc0	CUnitExplosion__VFunc_1_00433d50	RTTI_VTABLE_ANCHOR	true	16	5	false	1	3ec25b11f1b9a21fbf41db35b355e0a0516747921626cdcf9b2f09ca27bd6dfa
0x00433d60	0x00433dd0	CUnitSmallExplosion__VFunc_1_00433d60	RTTI_VTABLE_ANCHOR	true	16	5	false	1	3ec25b11f1b9a21fbf41db35b355e0a0516747921626cdcf9b2f09ca27bd6dfa
0x00433d70	0x00433de0	CUnitStompExplosion__VFunc_1_00433d70	RTTI_VTABLE_ANCHOR	true	16	5	false	1	3ec25b11f1b9a21fbf41db35b355e0a0516747921626cdcf9b2f09ca27bd6dfa
0x00433d80	0x00433df0	CUnitActivationEffect__VFunc_1_00433d80	RTTI_VTABLE_ANCHOR	true	110	42	false	10	7809e5059183bf7ee1ea290b7bd6ddd9cbd4445609f0609baf2e01d79ff3cdf6
0x00433df0	0x00433e60	CUnitNoise__VFunc_1_00433df0	RTTI_VTABLE_ANCHOR	true	110	42	false	10	7809e5059183bf7ee1ea290b7bd6ddd9cbd4445609f0609baf2e01d79ff3cdf6
0x00433e60	0x00433ed0	CUnitSpawnNoise__VFunc_1_00433e60	RTTI_VTABLE_ANCHOR	true	110	42	false	10	7809e5059183bf7ee1ea290b7bd6ddd9cbd4445609f0609baf2e01d79ff3cdf6
0x00433ed0	0x00433f40	CUnitTrails__VFunc_1_00433ed0	RTTI_VTABLE_ANCHOR	true	110	42	false	10	7809e5059183bf7ee1ea290b7bd6ddd9cbd4445609f0609baf2e01d79ff3cdf6
0x00433f40	0x00433fb0	CUnitThrusters__VFunc_1_00433f40	RTTI_VTABLE_ANCHOR	true	110	42	false	10	7809e5059183bf7ee1ea290b7bd6ddd9cbd4445609f0609baf2e01d79ff3cdf6
0x00433fb0	0x00434020	CUnitSmoke__VFunc_1_00433fb0	RTTI_VTABLE_ANCHOR	true	110	42	false	10	7809e5059183bf7ee1ea290b7bd6ddd9cbd4445609f0609baf2e01d79ff3cdf6
0x00434020	0x00434090	CUnitWaterWake__VFunc_1_00434020	RTTI_VTABLE_ANCHOR	true	110	42	false	10	7809e5059183bf7ee1ea290b7bd6ddd9cbd4445609f0609baf2e01d79ff3cdf6
0x00434090	0x00434100	CUnitGroundWake__VFunc_1_00434090	RTTI_VTABLE_ANCHOR	true	110	42	false	10	7809e5059183bf7ee1ea290b7bd6ddd9cbd4445609f0609baf2e01d79ff3cdf6
0x00434100	0x00432ae0	CPhysicsUnitValue__scalar_deleting_dtor	RTTI_VTABLE_ANCHOR	true	32	11	false	8	a4284d7048388722363491cd93758810e80dc90a4580bc1797fd018f371e738e
0x00434120	0x00434170	HYP__SharedUnitEffectsValue__CopyNameToUnitField90	RTTI_VTABLE_ANCHOR	true	110	42	false	10	7809e5059183bf7ee1ea290b7bd6ddd9cbd4445609f0609baf2e01d79ff3cdf6
0x00434190	0x004341e0	CUnitVent__VFunc_1_00434190	RTTI_VTABLE_ANCHOR	true	110	42	false	10	7809e5059183bf7ee1ea290b7bd6ddd9cbd4445609f0609baf2e01d79ff3cdf6
0x00434200	0x00434250	CUnitAfterburner__VFunc_1_00434200	RTTI_VTABLE_ANCHOR	true	110	42	false	10	7809e5059183bf7ee1ea290b7bd6ddd9cbd4445609f0609baf2e01d79ff3cdf6
0x00434270	0x004342c0	CUnitShieldEffect__VFunc_1_00434270	RTTI_VTABLE_ANCHOR	true	104	42	false	10	6e55a855cc49029f4ed51fa5d5a406f669f832bbd6b30e3739330b3d04fc70a6
0x004342e0	0x00434330	CUnitBuildingNumber__VFunc_1_004342e0	RTTI_VTABLE_ANCHOR	true	16	4	true	0	78bfb032fce98515de9ba7c57bfd7caaf008bd9afc5dfa1e2e8885eb3f96d02f
0x004342f0	0x00434340	CUnitBuildingMeshType__VFunc_1_004342f0	RTTI_VTABLE_ANCHOR	true	16	4	true	0	78bfb032fce98515de9ba7c57bfd7caaf008bd9afc5dfa1e2e8885eb3f96d02f
0x00434300	0x00434350	CPhysicsScriptStatements__CreateStatementType3	BRACKETED_CONSTANT_DELTA	true	728	176	false	100	d4fe6a47ad1bf96578239dbf4bb1ab906fc981807f1bbde0fa8b922c932b753b
0x00434610	0x00434660	CWeaponChargeLevel__VFunc_1_00434610	RTTI_VTABLE_ANCHOR	true	318	128	false	8	8c694019f6850b3ec97cb5e3c5b25a14816e5099f1e4b4a52af52f222eca8aab
0x00434750	0x004347a0	CWeaponChargeLevel__VFunc_2_00434750	RTTI_VTABLE_ANCHOR	true	25	11	true	0	4c01651615f0e828aa970467f5dd712e0d5ee0ba1d6ae024da665a8b1f005569
0x00434770	0x004347c0	CWeaponChargeLevel__LoadFromMemBuffer	RTTI_VTABLE_ANCHOR	true	48	20	false	4	b60aab47685825cb143f05fbc2aefc9d40d92a6f9f340ade9b38ca92e3f16bcd
0x004347a0	0x004347f0	CPhysicsWeaponValue__dtor_base	BRACKETED_CONSTANT_DELTA	true	7	2	false	1	92eb3b367d6ee91190fb0a8be2e0959e6ee590dca281c332dfc805ffe6f846d2
0x004347b0	0x00434800	CPhysicsWeaponValue__base_vtable_scalar_deleting_dtor	RTTI_VTABLE_ANCHOR	true	34	12	false	5	a94d49bdb8b064e57564e82fb6ec0e3b6096d7c6f4b5189db42db85c1b6c4844
0x004347e0	0x00434830	CWeaponChargeRate__VFunc_1_004347e0	RTTI_VTABLE_ANCHOR	true	143	66	false	4	47c7868a4ec2f38eca13b873fbd1fbd911a11a069bdda85fad0e59b5217b329e
0x00434870	0x004348c0	CWeaponAmmoStore__VFunc_1_00434870	RTTI_VTABLE_ANCHOR	true	190	80	false	4	25d7680a34ee995f2801dd33feb93baa87d2efa897b91986c6df15440007a1f9
0x00434930	0x00434980	CWeaponConsumption__ApplyToWeaponByName	RTTI_VTABLE_ANCHOR	true	143	66	false	4	47c7868a4ec2f38eca13b873fbd1fbd911a11a069bdda85fad0e59b5217b329e
0x004349c0	0x00434a10	CWeaponAdjustAim__VFunc_1_004349c0	RTTI_VTABLE_ANCHOR	true	182	76	false	5	47f54913c5193bd2e16a27cfce4de3c62565cc610d6109e70189d6c98f77f91f
0x00434a80	0x00434df0	CPhysicsWeaponValue__scalar_deleting_dtor	RTTI_VTABLE_ANCHOR	true	32	11	false	6	a4284d7048388722363491cd93758810e80dc90a4580bc1797fd018f371e738e
0x00434aa0	0x00434ad0	CWeaponSmart__VFunc_1_00434aa0	RTTI_VTABLE_ANCHOR	true	182	76	false	5	47f54913c5193bd2e16a27cfce4de3c62565cc610d6109e70189d6c98f77f91f
0x00434b60	0x0043d500	CPhysicsScriptValue__LoadScalarAt08FromMemBuffer	RTTI_VTABLE_ANCHOR	true	18	6	false	3	6e94d9b1bc31e0c4a3c09634ac9e1ad40d6fa8c87fa21b66eac4bccdc7624cd6
0x00434b80	0x00434b90	CWeaponZoomMode__VFunc_1_00434b80	RTTI_VTABLE_ANCHOR	true	151	68	false	4	20cbc01f5706e949c48e4ca33cab3832b9c92956a8417e9d43cb30e0fd813f67
0x00434c20	0x00434c30	CWeaponPlacement__VFunc_1_00434c20	RTTI_VTABLE_ANCHOR	true	151	68	false	4	20cbc01f5706e949c48e4ca33cab3832b9c92956a8417e9d43cb30e0fd813f67
0x00434cc0	0x00434cd0	CWeaponVersusInfantry__VFunc_1_00434cc0	RTTI_VTABLE_ANCHOR	true	143	66	false	4	47c7868a4ec2f38eca13b873fbd1fbd911a11a069bdda85fad0e59b5217b329e
0x00434d50	0x00434d60	CWeaponVersusTanks__VFunc_1_00434d50	RTTI_VTABLE_ANCHOR	true	143	66	false	4	47c7868a4ec2f38eca13b873fbd1fbd911a11a069bdda85fad0e59b5217b329e
0x00434de0	0x00434e10	CWeaponVersusAir__ApplyToWeaponByName	RTTI_VTABLE_ANCHOR	true	143	66	false	4	47c7868a4ec2f38eca13b873fbd1fbd911a11a069bdda85fad0e59b5217b329e
0x00434e70	0x00434ea0	CWeaponAllowMovement__VFunc_1_00434e70	RTTI_VTABLE_ANCHOR	true	169	74	false	4	26dea1053271ce545d2a5d31e9d24fc6298a1c2c25918159b33a4e22ac200b4c
0x00434f20	0x00434f50	CWeaponIconName__ApplyToWeaponByName	RTTI_VTABLE_ANCHOR	true	240	97	false	14	32acd6f1a51cbaa43bb0d7618d0ed0e2c73464ff6ad8c118cc43904f0d346265
0x00435010	0x00435040	CPhysicsScriptStatements__CreateStatementType4	BRACKETED_CONSTANT_DELTA	true	1932	491	false	260	3d95ac6d9e8c683e9de8f558a82d724de4f6870f15d6971e1ed5c22323c995bb
0x00435840	0x00435870	CWeaponBasedOn__ApplyToWeaponByName	RTTI_VTABLE_ANCHOR	true	378	152	false	8	230cbca55788e304cb85f47f7e92d55d2b2b57de9d95048c611a9debe3f443dc
0x004359c0	0x00435a10	CPhysicsWeaponModeValue__dtor_base	UNIQUE_ORDER_CONSTRAINED_MATCH	true	7	2	false	1	92eb3b367d6ee91190fb0a8be2e0959e6ee590dca281c332dfc805ffe6f846d2
0x004359d0	0x00435a20	CPhysicsWeaponModeValue__VFunc_0_004359d0	RTTI_VTABLE_ANCHOR	true	34	12	false	5	a94d49bdb8b064e57564e82fb6ec0e3b6096d7c6f4b5189db42db85c1b6c4844
0x00435a00	0x00435a50	CWeaponLaunchSequence__VFunc_1_00435a00	RTTI_VTABLE_ANCHOR	true	288	117	false	13	a60fce76b32fd3e4b363bce7f3748cf045c0069e699c7551ae549d7ec05ecd12
0x00435b20	0x00432cb0	CPhysicsWeaponModeValue__LoadTwoScalarsFromMemBuffer	RTTI_VTABLE_ANCHOR	true	39	17	false	2	feb006f02ad6ce277eb82b7dd727800af17f1db44e4f69ac14a928c892368c69
0x00435b50	0x00435b70	CWeaponLaunchAngle__VFunc_1_00435b50	RTTI_VTABLE_ANCHOR	true	313	120	false	12	77cd1ccffc95f9f819b773e43feb7aae8b2a3595a2e772f4ddcd58aa4080d6a3
0x00435c90	0x00435cb0	CWeaponLaunchAngle__LoadFromMemBuffer	RTTI_VTABLE_ANCHOR	true	52	22	false	6	bc3e83ca0cf6969f12dcc0d6c0adb0b89e9a02753a63aae80e0baff053048293
0x00435cd0	0x00435cf0	CWeaponInaccuracy__VFunc_1_00435cd0	RTTI_VTABLE_ANCHOR	true	144	66	false	4	534d630c0275e358d69f577d0fa3d0e08343e54ffa50448ed222bb2d4c8b451a
0x00435d60	0x00435d80	CWeaponPower__VFunc_1_00435d60	RTTI_VTABLE_ANCHOR	true	144	66	false	4	534d630c0275e358d69f577d0fa3d0e08343e54ffa50448ed222bb2d4c8b451a
0x00435df0	0x00435e10	CWeaponMuzzleLight__VFunc_1_00435df0	RTTI_VTABLE_ANCHOR	true	151	66	false	4	17724015bf93aa9f1ed9c1238c7fe2145f3027df22433d84d883004cd4f785f2
0x00435e90	0x00435eb0	CWeaponMuzzleLightRadius__VFunc_1_00435e90	RTTI_VTABLE_ANCHOR	true	151	66	false	4	17724015bf93aa9f1ed9c1238c7fe2145f3027df22433d84d883004cd4f785f2
0x00435f30	0x00435f50	CWeaponPredictive__VFunc_1_00435f30	RTTI_VTABLE_ANCHOR	true	189	76	false	5	cbc66bf96dce48549bfa3c9c469ae9cbfbf17f1668ad0b4d5379f3d7695ba1e2
0x00435ff0	0x00436010	CWeaponBurstSize__VFunc_1_00435ff0	RTTI_VTABLE_ANCHOR	true	165	71	false	4	5ffca8a226a1105fba8c8fd3ada9f8ef275c10559d1a461d384bc40c1fb121c0
0x004360a0	0x004360c0	CWeaponBurstDelay__VFunc_1_004360a0	RTTI_VTABLE_ANCHOR	true	144	66	false	4	534d630c0275e358d69f577d0fa3d0e08343e54ffa50448ed222bb2d4c8b451a
0x00436130	0x00436150	CWeaponVolleySize__ApplyToWeaponModeByName	RTTI_VTABLE_ANCHOR	true	165	71	false	4	5ffca8a226a1105fba8c8fd3ada9f8ef275c10559d1a461d384bc40c1fb121c0
0x004361e0	0x00436200	CWeaponPreFireDelay__VFunc_1_004361e0	RTTI_VTABLE_ANCHOR	true	151	66	false	4	17724015bf93aa9f1ed9c1238c7fe2145f3027df22433d84d883004cd4f785f2
0x00436280	0x004362a0	CWeaponPostFireDelay__VFunc_1_00436280	RTTI_VTABLE_ANCHOR	true	151	66	false	4	17724015bf93aa9f1ed9c1238c7fe2145f3027df22433d84d883004cd4f785f2
0x00436320	0x00436340	CWeaponPreFireEffect__ApplyToWeaponModeByName	RTTI_VTABLE_ANCHOR	true	237	98	false	14	3aa578c5c154641f6652410e008d047ae916ccec8eeb9de70fbc2f6cb2917dba
0x00436410	0x00436430	CWeaponMuzzleEffect__ApplyToWeaponModeByName	RTTI_VTABLE_ANCHOR	true	237	98	false	14	3aa578c5c154641f6652410e008d047ae916ccec8eeb9de70fbc2f6cb2917dba
0x00436500	0x00436520	CWeaponClip__ApplyToWeaponModeByName	RTTI_VTABLE_ANCHOR	true	237	98	false	14	3aa578c5c154641f6652410e008d047ae916ccec8eeb9de70fbc2f6cb2917dba
0x004365f0	0x00436610	CWeaponReloadTime__VFunc_1_004365f0	RTTI_VTABLE_ANCHOR	true	144	66	false	4	534d630c0275e358d69f577d0fa3d0e08343e54ffa50448ed222bb2d4c8b451a
0x00436680	0x004366a0	CWeaponTrack__VFunc_1_00436680	RTTI_VTABLE_ANCHOR	true	188	78	false	5	81a7beaa93f2aae9ff8da029fea9b890c54dd64ff7e7f4a873bb90b19ed805f2
0x00436740	0x00436760	CWeaponSoundPerBurst__VFunc_1_00436740	RTTI_VTABLE_ANCHOR	true	188	78	false	5	81a7beaa93f2aae9ff8da029fea9b890c54dd64ff7e7f4a873bb90b19ed805f2
0x00436800	0x00436820	CWeaponMinRange__VFunc_1_00436800	RTTI_VTABLE_ANCHOR	true	144	66	false	4	534d630c0275e358d69f577d0fa3d0e08343e54ffa50448ed222bb2d4c8b451a
0x00436890	0x004368b0	CWeaponMaxRange__VFunc_1_00436890	RTTI_VTABLE_ANCHOR	true	144	66	false	4	534d630c0275e358d69f577d0fa3d0e08343e54ffa50448ed222bb2d4c8b451a
0x00436920	0x00436940	CWeaponMinDeflection__VFunc_1_00436920	RTTI_VTABLE_ANCHOR	true	144	66	false	4	534d630c0275e358d69f577d0fa3d0e08343e54ffa50448ed222bb2d4c8b451a
0x004369b0	0x004369d0	CWeaponMaxDeflection__VFunc_1_004369b0	RTTI_VTABLE_ANCHOR	true	151	66	false	4	17724015bf93aa9f1ed9c1238c7fe2145f3027df22433d84d883004cd4f785f2
0x00436a50	0x00436a70	CWeaponMinTargetHeight__VFunc_1_00436a50	RTTI_VTABLE_ANCHOR	true	144	66	false	4	534d630c0275e358d69f577d0fa3d0e08343e54ffa50448ed222bb2d4c8b451a
0x00436ae0	0x00436b00	CWeaponMaxTargetHeight__VFunc_1_00436ae0	RTTI_VTABLE_ANCHOR	true	144	66	false	4	534d630c0275e358d69f577d0fa3d0e08343e54ffa50448ed222bb2d4c8b451a
0x00436b70	0x00436b90	CWeaponYawTolerance__VFunc_1_00436b70	RTTI_VTABLE_ANCHOR	true	151	66	false	4	17724015bf93aa9f1ed9c1238c7fe2145f3027df22433d84d883004cd4f785f2
0x00436c10	0x00436c30	CWeaponLockTime__VFunc_1_00436c10	RTTI_VTABLE_ANCHOR	true	151	66	false	4	17724015bf93aa9f1ed9c1238c7fe2145f3027df22433d84d883004cd4f785f2
0x00436cb0	0x00436cd0	CWeaponLockDeflection__VFunc_1_00436cb0	RTTI_VTABLE_ANCHOR	true	151	66	false	4	17724015bf93aa9f1ed9c1238c7fe2145f3027df22433d84d883004cd4f785f2
0x00436d50	0x00436d70	CWeaponLockMode__VFunc_1_00436d50	RTTI_VTABLE_ANCHOR	true	151	66	false	4	17724015bf93aa9f1ed9c1238c7fe2145f3027df22433d84d883004cd4f785f2
0x00436df0	0x00436e10	CWeaponLockUnit__VFunc_1_00436df0	RTTI_VTABLE_ANCHOR	true	151	66	false	4	17724015bf93aa9f1ed9c1238c7fe2145f3027df22433d84d883004cd4f785f2
0x00436e90	0x00436eb0	CWeaponLockRange__VFunc_1_00436e90	RTTI_VTABLE_ANCHOR	true	151	66	false	4	17724015bf93aa9f1ed9c1238c7fe2145f3027df22433d84d883004cd4f785f2
0x00436f30	0x00436f50	CWeaponLockRadius__VFunc_1_00436f30	RTTI_VTABLE_ANCHOR	true	151	66	false	4	17724015bf93aa9f1ed9c1238c7fe2145f3027df22433d84d883004cd4f785f2
0x00436fd0	0x00436ff0	CWeaponMaxLocks__VFunc_1_00436fd0	RTTI_VTABLE_ANCHOR	true	168	71	false	4	c667064d76761ad4fc8ee253aa24a9a698160b80e48f84536151c7527e94280b
0x00437080	0x004359f0	CPhysicsWeaponModeValue__scalar_deleting_dtor	RTTI_VTABLE_ANCHOR	true	32	11	false	8	a4284d7048388722363491cd93758810e80dc90a4580bc1797fd018f371e738e
0x004370a0	0x004370b0	CWeaponRound__ApplyToWeaponModeByName	RTTI_VTABLE_ANCHOR	true	286	124	false	10	7f1c4586e2dc063f9caf34a655d677ff840eacc8a18218d52a24b8448e31c772
0x004371c0	0x004371d0	CWeaponLaunchSound__ApplyToWeaponModeByName	RTTI_VTABLE_ANCHOR	true	237	98	false	14	3aa578c5c154641f6652410e008d047ae916ccec8eeb9de70fbc2f6cb2917dba
0x004372b0	0x004372c0	CWeaponPreFireSound__ApplyToWeaponModeByName	RTTI_VTABLE_ANCHOR	true	237	98	false	14	3aa578c5c154641f6652410e008d047ae916ccec8eeb9de70fbc2f6cb2917dba
0x004373a0	0x004373b0	CWeaponPostFireSound__ApplyToWeaponModeByName	RTTI_VTABLE_ANCHOR	true	237	98	false	14	3aa578c5c154641f6652410e008d047ae916ccec8eeb9de70fbc2f6cb2917dba
0x00437490	0x004374a0	CPhysicsScriptStatements__CreateStatementType5	UNANIMOUS_DIRECT_TRANSFER_CHANGED_BODY	false	1971	453	not_compared	not_compared	not_compared
0x00437d00	0x00437d10	CRoundBasedOn__VFunc_1_00437d00	RTTI_VTABLE_ANCHOR	true	732	259	false	28	fc1e6af5966d19f42015c987ec8c7215f01f251c38e7de7c135d5f5d16b859ef
0x00437fe0	0x00437ff0	CPhysicsRoundValue__SetOwnedAuxStringAt0C	UNIQUE_MASKED_WINDOW_MATCH	true	106	41	false	10	38e3d340c793fbb560fea02af63b85b20d836e95ebe667042eed4f10f2a635b4
0x00438050	0x00438060	CPhysicsRoundValue__SetOwnedValueStringAt08	UNIQUE_MASKED_WINDOW_MATCH	true	103	42	false	10	58adbbd94e3630facfbd4a971d171436411bd2b0bc0c0f119b97042439a412ea
