# Ghidra function-name table -- address -> current saved symbol
# Purpose : the resolution authority for tools/re_function_doc_names_check.py.
#           It is a name index, not a database and not a disassembly.
# Derived : live maintainer Ghidra project (C:\Users\david\Ghidra\Projects), exported headless by
#           tools/ExportFullFunctionInventory.java on 2026-07-27 17:49 local, after
#           the 580-creation / AIF / DPI mutation waves, the 533-name vtable naming
#           wave, and both destructor demotions (0x0048c300, 0x005386d0).
# Specimen: BEA.exe MD5 3b456964020070efe696d2cc09464a55,
#           SHA-256 74154bfae14ddc8ecb87a0766f5bc381c7b7f1ab334ed7a753040eda1e1e7750
# Source  : local-lab/re-ledger/naming-wave-2026-07-27/inv-LIVE2-functions.tsv
#           sha256 2f9d352eaec3005d1827660f86403d25e45b67158eeba1b98363565a30811228
#           (gitignored; this file is the promoted 4-column projection of it)
# Reproduced: an independent export of the same database (inv-LIVE1-functions.tsv)
#           agrees with it on all 7555 names, 0 differences.
# DATED PROJECTION: reverse-engineering/ghidra/ was promoted from the 8,125-function
#           live project on 2026-08-09. This 7,555-row table remains the historical
#           2026-07-27 name index used by its owning documentation check; it is no
#           longer a current database projection.
# Columns : address, name, bodyMin, bodyMax (hex). 67 functions have
#           non-contiguous bodies, so bodyMin..bodyMax over-covers for those;
#           6 of the 7555 spans overlap their predecessor.
# text_range: 0x00401000-0x005d7fff
address	name	bodyMin	bodyMax
0x0056c70a	CRT__InitLocaleDefaults	0x0056c70a	0x0056c723
0x0056c724	CRT__ResolveLocaleCodePageToken	0x0056c724	0x0056c789
0x0056c78a	CRT__IsLocaleIdAllowedByLocaleMap	0x0056c78a	0x0056c7a8
0x0056c7a9	CRT__ValidateLocaleLanguageMatch	0x0056c7a9	0x0056c80a
0x0056c80b	CRT__IsWindowsNtPlatform	0x0056c80b	0x0056c840
0x0056c841	CRT__GetLocaleInfoACompatFallback	0x0056c841	0x0056c926
0x0056c927	CRT__ParseHexLocaleIdString	0x0056c927	0x0056c95f
0x0056c960	CRT__CountAlphaPrefix	0x0056c960	0x0056c980
0x0056c981	CRT__StrToLong	0x0056c981	0x0056c997
0x0056c998	CRT__StrToLongWithBaseAndLocaleCType	0x0056c998	0x0056cb9c
0x0056cb9d	CRT__StrToLongWithBaseAndLocaleCType_Mode1Thunk	0x0056cb9d	0x0056cbb3
0x0056cbb4	CRT__EnsureTzsetInitialized	0x0056cbb4	0x0056cbe1
0x0056cbe2	CRT__Tzset	0x0056cbe2	0x0056ce68
0x0056ce69	CRT__IsInDst_WrapperLocked	0x0056ce69	0x0056ce89
0x0056ce8a	CRT__IsInDst	0x0056ce8a	0x0056d035
0x0056d036	CRT__ComputeDstTransitionDayMillis	0x0056d036	0x0056d175
0x0056d176	CRT__IsFiniteDoubleWords	0x0056d176	0x0056d189
0x0056d18a	CRT__ClassifyDoubleWords	0x0056d18a	0x0056d21b
0x0056d21c	CRT__IsDigitCharTypeMask_Thunk	0x0056d21c	0x0056d22c
0x0056d22d	CRT__IsCharTypeMaskOrLeadByte	0x0056d22d	0x0056d25d
0x0056d25e	CRT__MessageBoxA_WithActivePopupFallback	0x0056d25e	0x0056d2e6
0x0056d2e7	CRT__RaiseSignal	0x0056d2e7	0x0056d468
0x0056d469	CRT__FindSignalActionEntry	0x0056d469	0x0056d4a5
0x0056d4a6	CRT__UIntAddWithOverflowCheck	0x0056d4a6	0x0056d4c6
0x0056d4c7	___add_12	0x0056d4c7	0x0056d524
0x0056d525	CRT__LongDoubleShiftMantissaLeft1	0x0056d525	0x0056d552
0x0056d553	CRT__LongDoubleShiftMantissaRight1	0x0056d553	0x0056d57f
0x0056d580	CRT__AccumulateDecimalDigitsToLongDouble	0x0056d580	0x0056d646
0x0056d647	CRT__ConvertLongDoubleToDecimalRecordCore	0x0056d647	0x0056d8d9
0x0056d8da	CRT__LongDoubleMultiply10Byte	0x0056d8da	0x0056daf9
0x0056dafa	CRT__LongDoubleScaleByPowerOf10	0x0056dafa	0x0056db75
0x0056db76	CRT__ChangeFileSizeByFd_NoLock	0x0056db76	0x0056dc9a
0x0056dc9b	CRT__WriteWideCharToStream	0x0056dc9b	0x0056ddc1
0x0056ddc2	CRT__GetLocaleInfoCopyOrInt	0x0056ddc2	0x0056def9
0x0056defa	CRT__GetStringTypeWideOrAnsiCompat_0056defa	0x0056defa	0x0056e0be
0x0056e0bf	CRT__IntToAsciiBase	0x0056e0bf	0x0056e0eb
0x0056e0ec	CRT__UIntToAsciiBase	0x0056e0ec	0x0056e147
0x0056e148	CRT__UIntToAsciiBase_ReturnBuffer	0x0056e148	0x0056e162
0x0056e170	CRT__StrNICmpWithLocaleLock	0x0056e170	0x0056e270
0x0056e271	CRT__GetEnvVarValuePointerCaseInsensitive	0x0056e271	0x0056e2ed
0x0056e2ee	CRT__SetFdTextBinaryModeFlag_NoLock	0x0056e2ee	0x0056e34e
0x0056e34f	CRT__GetLocaleInfoAsWide	0x0056e34f	0x0056e461
0x0056e462	CRT__GetLocaleInfoAsMultiByte	0x0056e462	0x0056e57f
0x0056e580	__mbsnbicoll	0x0056e580	0x0056e5be
0x0056e5bf	CRT__ProcessWideEnvTableToMultibyte	0x0056e5bf	0x0056e62c
0x0056e62d	CRT__CompareLocaleStringsWithMBCSFallback	0x0056e62d	0x0056e8a9
0x0056e8aa	CRT__StrNLen	0x0056e8aa	0x0056e8d4
0x0056e8d5	CRT__PutEnvStringAndUpdateProcessEnv	0x0056e8d5	0x0056ea5b
0x0056ea5c	CRT__FindEnvVarIndexOrInsertionPoint	0x0056ea5c	0x0056eab3
0x0056eab4	CRT__CloneEnvironmentTable	0x0056eab4	0x0056eb1a
0x0056eb1b	CRT__StrDup	0x0056eb1b	0x0056eb45
0x0056eb50	CDXMeshVB__SetTriangleStripDebugFlag	0x0056eb50	0x0056eb59
0x0056eb60	CDXMeshVB__SetEmitDegenerateFlag	0x0056eb60	0x0056eb69
0x0056eb70	CDXMeshVB__SetWordIndexModeFlag	0x0056eb70	0x0056eb79
0x0056eb80	CDXMeshVB__SetBatchSplitThreshold	0x0056eb80	0x0056eb89
0x0056eb90	CDXMeshVB__BuildStripBatchesAndEmitIndexBuffer	0x0056eb90	0x0056f252
0x0056f260	CFastVB__ReleaseBufferAndResetTriplet_0056f260	0x0056f260	0x0056f27b
0x0056f280	CFastVB__CountWordElements	0x0056f280	0x0056f291
0x0056f2a0	CFastVB__InsertWordSpanFilled	0x0056f2a0	0x0056f4a5
0x0056f4b0	CFastVB__CopyWordRangeToBufferAndAdvanceEnd	0x0056f4b0	0x0056f4dc
0x0056f4e0	FUN_0056f4e0	0x0056f4e0	0x0056f4f0
0x0056f500	CFastVB__InitWordSpanHeader	0x0056f500	0x0056f515
0x0056f520	CFastVB__ReleaseBufferAndResetTriplet_0056f520	0x0056f520	0x0056f53b
0x0056f540	CFastVB__FindEdgeRecord	0x0056f540	0x0056f576
0x0056f580	CFastVB__ResolveOppositeAdjacencyRecord	0x0056f580	0x0056f5b9
0x0056f5c0	CFastVB__ContainsTriangleTriplet	0x0056f5c0	0x0056f614
0x0056f620	CFastVB__BuildTriangleAdjacency	0x0056f620	0x0056fcdf
0x0056fce0	CFastVB__SelectTriangleWithMaxOpenEdges	0x0056fce0	0x0056fdb3
0x0056fdc0	CFastVB__SelectNextStripTriangle	0x0056fdc0	0x0056fe6e
0x0056fe70	CFastVB__AreTriangleVertexSetsEquivalent	0x0056fe70	0x0056feb1
0x0056fec0	CFastVB__GetSharedVerticesBetweenTriangles	0x0056fec0	0x0056ff33
0x0056ff40	CFastVB__TriangleListContainsVertexTriplet_0056ff40	0x0056ff40	0x0056fff6
0x00570000	CFastVB__BuildTriangleStripFromSeedRecord	0x00570000	0x00570864
0x00570870	CFastVB__StampRecordOwnerFields	0x00570870	0x0057089a
0x005708a0	CFastVB__InsertStripCandidatesIntoBuffer_005708a0	0x005708a0	0x00570a89
0x00570a90	CFastVB__HasAdjacentFaceTouchingPivotVertex_00570a90	0x00570a90	0x00570bd6
0x00570be0	CFastVB__InitializeCandidateParentLinks_00570be0	0x00570be0	0x00570ca1
0x00570cb0	CFastVB__SelectNextStripCandidateFromEdgeChain_00570cb0	0x00570cb0	0x00570dc4
0x00570dd0	CFastVB__MergeAndOrderStripBatches_Impl_00570dd0	0x00570dd0	0x0057105d
0x00571060	CFastVB__IsEven	0x00571060	0x00571077
0x00571080	CFastVB__IsDirectedEdgeInTriangle	0x00571080	0x005710ca
0x005710d0	CFastVB__EmitTriangleStripIndexBuffer	0x005710d0	0x005715a1
0x005715b0	CFastVB__BuildStripBatchesFromIndexBuffer	0x005715b0	0x0057186b
0x00571870	CFastVB__HasDuplicateTriangleIndices32	0x00571870	0x0057188f
0x00571890	CFastVB__HasDuplicateTriangleIndices16	0x00571890	0x005718bb
0x005718c0	CFastVB__MergeAndOrderStripBatches	0x005718c0	0x005721eb
0x005721f0	CFastVB__SeedVertexCacheFromTriangleRefs	0x005721f0	0x00572304
0x00572310	CFastVB__SeedVertexCacheFromTriangle	0x00572310	0x005723bd
0x005723c0	CFastVB__ComputeAverageVertexOverlapScore_005723c0	0x005723c0	0x00572484
0x00572490	CFastVB__CountTriangleVerticesInSet_00572490	0x00572490	0x005724fe
0x00572500	CFastVB__CountResolvedOppositeEdges	0x00572500	0x0057256c
0x00572570	CFastVB__ComputeAverageUnresolvedEdgesPerBatch	0x00572570	0x005725d1
0x005725e0	CFastVB__GenerateStripCandidatesFromAdjacency	0x005725e0	0x00572e18
0x00572e40	CTexture__DestroyNodeTreeAndStorage	0x00572e40	0x00572ef6
0x00572f00	CFastVB__InitDwordSpanBuilderState_00572f00	0x00572f00	0x00572f17
0x00572f20	CFastVB__AppendDwordRangeToSpanBuilder_00572f20	0x00572f20	0x00572f4a
0x00572f50	CFastVB__CopyDwordRange	0x00572f50	0x00572f76
0x00572f80	CFastVB__GetWordCapacity	0x00572f80	0x00572f91
0x00572fa0	CFastVB__InsertWordAndGrow	0x00572fa0	0x00573137
0x00573140	CFastVB__CopyWordRange	0x00573140	0x00573168
0x00573170	CFastVB__InsertDwordAndGrow	0x00573170	0x0057330b
0x00573310	CFastVB__CountDwordsFromPointerSpan	0x00573310	0x00573322
0x00573330	CFastVB__GetTreeRootNode_00573330	0x00573330	0x0057333d
0x00573340	CFastVB__InsertNodeIntoRBTreeWithHint_00573340	0x00573340	0x0057355a
0x00573560	CFastVB__EraseNodeRangeFromRBTree_00573560	0x00573560	0x0057362d
0x00573630	RBTree__FindExactByUIntKey	0x00573630	0x00573697
0x005736a0	MemFillU16Elements	0x005736a0	0x005736c6
0x005736d0	CFastVB__InsertDwordSpanFilled	0x005736d0	0x005738d4
0x005738e0	CTexture__EraseNodeFromTree	0x005738e0	0x00573cb7
0x00573cc0	CTexture__DestroySubtreeRecursive	0x00573cc0	0x00573cfa
0x00573d00	RBTree__InitUIntKeyTreeWithSharedSentinel	0x00573d00	0x00573d79
0x00573d80	CTexture__InsertNodeIntoTree	0x00573d80	0x00573fe4
0x00573ff0	CFastVB__FillDwordSpanWithValue_00573ff0	0x00573ff0	0x00574014
0x00574020	CFastVB__RBTreeRotateLeft_00574020	0x00574020	0x00574071
0x00574080	CTexture__WalkNodeListUntilSentinel	0x00574080	0x00574098
0x005740a0	CTexture__RotateTreeRight	0x005740a0	0x005740f5
0x00574100	CTexture__InitTreeNodeParentAndColor	0x00574100	0x0057411a
0x00574120	CTexture__TreeIteratorPrev	0x00574120	0x00574170
0x00574180	CTexture__TreeIteratorNext	0x00574180	0x005741c2
0x005741d0	CFastVB__CopyWordRange_Strict	0x005741d0	0x005741f2
0x00574200	CFastVB__CopyDwordRange_Strict	0x00574200	0x00574220
0x00574230	CFastVB__AssignDwordIfDestNotNull	0x00574230	0x00574240
0x00574250	CFastVB__AssignWordIfDestNotNull	0x00574250	0x00574262
0x00574270	CDXTexture__FindFormatDescriptorById	0x00574270	0x00574295
0x00574296	CFastVB__ComputeFormatMatchPenalty	0x00574296	0x0057430a
0x0057430b	CDXTexture__SelectBestCompatibleFormat	0x0057430b	0x00574379
0x0057437a	CFastVB__SelectBestFormatHandler	0x0057437a	0x00574475
0x00574476	CDXTexture__MapFormatTokenToInternalCode	0x00574476	0x00574491
0x00574492	CDXTexture__UploadDecodedBufferToSurface	0x00574492	0x00574576
0x00574577	CFastVB__ReturnInputInt	0x00574577	0x00574579
0x0057457a	CDXTexture__LoadAndUploadMappedTexture_0057457a	0x0057457a	0x00574644
0x00574645	Platform__LoadAndUploadMappedTextureWrapper	0x00574645	0x00574661
0x00574662	CDXTexture__ConvertSurfaceWithActiveProfile	0x00574662	0x0057473a
0x0057473b	CDXTexture__NormalizeTextureConversionParams	0x0057473b	0x00574a98
0x00574a99	`vector_constructor_iterator'	0x00574a99	0x00574aba
0x00574abb	CDXTexture__RepeatCallbackN	0x00574abb	0x00574ae4
0x00574ae5	CDXTexture__DecodeMemoryAndUploadWithRect	0x00574ae5	0x00574b9c
0x00574b9d	CDXTexture__CopyOrUploadSurfaceRegionWithFallback	0x00574b9d	0x00574da4
0x00574da5	CDXTexture__ConvertSurfaceRegionWithActiveProfile	0x00574da5	0x00574e2a
0x00574e2b	CDXTexture__GenerateMipChainBySurfaceCopy	0x00574e2b	0x0057511a
0x0057511b	Platform__OpenDecodeUploadMappedTexture	0x0057511b	0x0057516b
0x0057516c	CDXTexture__DecodeMemoryToTextureObject	0x0057516c	0x005758e5
0x005758e6	CDXTexture__DecodeMappedMemoryEntry	0x005758e6	0x00575922
0x00575923	CDXTexture__DecodeMappedFileToTexture	0x00575923	0x00575985
0x00575986	Math__IsFloatDiffOutsideTolerance	0x00575986	0x005759b5
0x005759b6	CFastVB__DispatchIndirect_00657014	0x005759b6	0x005759c2
0x005759c3	CDXTexture__PackTexels_DispatchIndirect_005759c3	0x005759c3	0x005759c8
0x005759c9	CFastVB__ConvertFloat32ArrayToFloat16	0x005759c9	0x00575a57
0x00575a58	CFastVB__DispatchIndirect_00657018	0x00575a58	0x00575a64
0x00575a65	CDXTexture__UnpackTexels_DispatchIndirect_00575a65	0x00575a65	0x00575a6a
0x00575a6b	CFastVB__ConvertFloat16BufferToFloat32_00575a6b	0x00575a6b	0x00575b0f
0x00575b1d	CTexture__InterpolateVec2Cubic_Dispatch	0x00575b1d	0x00575b46
0x00575b47	Math__InterpolateVec2Cubic	0x00575b47	0x00575bd4
0x00575bd5	CTexture__InterpolateVec2CubicNormalized_Dispatch	0x00575bd5	0x00575bfe
0x00575bff	Math__InterpolateVec2CubicNormalized	0x00575bff	0x00575cad
0x00575cae	CFastVB__DispatchIndirect_00656ff0_ReturnInt	0x00575cae	0x00575cdc
0x00575cdd	Math__InterpolateVec2ByUV	0x00575cdd	0x00575d1f
0x00575d20	CDXTexture__DispatchPtr00656f30_WithInit	0x00575d20	0x00575d2c
0x00575d2d	CFastVB__DispatchIndirect_00656f30	0x00575d2d	0x00575d32
0x00575d44	CDXTexture__DispatchPtr00656f54_WithInit	0x00575d44	0x00575d50
0x00575d51	CFastVB__DispatchIndirect_00656f54	0x00575d51	0x00575d56
0x00575d68	CMeshCollisionVolume__DispatchPtr00656f44_WithInit	0x00575d68	0x00575d74
0x00575d75	CFastVB__DispatchIndirect_00656f44	0x00575d75	0x00575d7a
0x00575d8c	CDXTexture__DispatchPtr00656f4c_WithInit	0x00575d8c	0x00575d98
0x00575d99	Runtime__CallIndirectThunk_00575d99	0x00575d99	0x00575d9e
0x00575d9f	FUN_00575d9f	0x00575d9f	0x00575dc8
0x00575dc9	CFastVB__HermiteInterpolateVec3	0x00575dc9	0x00575e76
0x00575e77	CTexture__InterpolateVec3CubicNormalized_Dispatch	0x00575e77	0x00575ea0
0x00575ea1	Math__InterpolateVec3CubicNormalized	0x00575ea1	0x00575f71
0x00575f72	CTexture__InterpolateVec3ByUV_Dispatch	0x00575f72	0x00575fa0
0x00575fa1	Math__InterpolateVec3ByUV	0x00575fa1	0x00575ffd
0x00575ffe	CTexture__DispatchPtr00656f34_WithInit	0x00575ffe	0x0057600a
0x0057600b	CVBufTexture__DispatchTextureTransformThunk	0x0057600b	0x00576010
0x0057609c	CFastVB__DispatchIndirect_00657028	0x0057609c	0x005760ac
0x00576154	CFastVB__DispatchIndirect_00656f58	0x00576154	0x00576160
0x00576161	CFastVB__DispatchIndirectByGlobalTable	0x00576161	0x00576166
0x00576167	CTexture__DispatchPtr0065702c_WithInit	0x00576167	0x00576177
0x00576178	CTexture__DispatchPtr0065702c_NoInit	0x00576178	0x0057617d
0x0057617e	CDXTexture__DispatchPtr00656f48_WithInit	0x0057617e	0x0057618a
0x0057618b	CFastVB__DispatchIndirect_00656f48	0x0057618b	0x00576190
0x005761f7	CDXTexture__DispatchPtr00657030_WithInit	0x005761f7	0x00576207
0x00576286	CDXTexture__DispatchPtr00656f68_WithInit	0x00576286	0x00576296
0x00576297	CDXTexture__DispatchPtr00656f68_WithInit_Thunk	0x00576297	0x0057629c
0x005763da	FUN_005763da	0x005763da	0x00576403
0x00576404	Math__InterpolateVec4Cubic	0x00576404	0x005764d4
0x005764d5	CTexture__InterpolateVec4CubicNormalized_Dispatch	0x005764d5	0x005764fe
0x005764ff	Math__InterpolateVec4CubicNormalized	0x005764ff	0x005765f1
0x005765f2	CTexture__InterpolateVec4ByUV_Dispatch	0x005765f2	0x00576620
0x00576621	Math__InterpolateVec4ByUV	0x00576621	0x00576697
0x00576698	CFastVB__DispatchIndirect_00656f38	0x00576698	0x005766a4
0x005766a5	CVertexShader__DispatchTableCall_656f38	0x005766a5	0x005766aa
0x0057674a	CFastVB__DispatchIndirect_00657034	0x0057674a	0x0057675a
0x005768f1	CFastVB__DispatchIndirect_00656f3c	0x005768f1	0x005768fd
0x005768fe	CFastVB__DispatchTableCall_656f3c	0x005768fe	0x00576903
0x00576b3a	CFastVB__DispatchIndirect_00656fc4	0x00576b3a	0x00576b46
0x00576b47	CVertexShader__DispatchTableCall_656fc4	0x00576b47	0x00576b4c
0x00576dfd	CFastVB__DispatchIndirect_00656f78	0x00576dfd	0x00576e09
0x00576e0a	CVertexShader__DispatchTableCall_656f78	0x00576e0a	0x00576e0f
0x00576e10	FUN_00576e10	0x00576e10	0x005771ae
0x005771af	Math__BuildScaleMatrix4x4_Dispatch	0x005771af	0x005771dc
0x005771dd	Math__BuildScaleMatrix4x4	0x005771dd	0x00577236
0x00577239	Math__BuildTranslationMatrix4x4_Dispatch	0x00577239	0x00577266
0x00577267	Math__BuildTranslationMatrix4x4_Dispatch_Thunk	0x00577267	0x0057726c
0x0057726d	Math__BuildTranslationMatrix4x4	0x0057726d	0x005772c6
0x005772c9	Math__BuildRotationMatrixX_Dispatch	0x005772c9	0x005772e4
0x005772e5	Math__BuildRotationMatrixX	0x005772e5	0x0057735e
0x0057735f	Math__BuildRotationMatrixY_Dispatch	0x0057735f	0x0057737a
0x0057737b	Math__BuildRotationMatrixY	0x0057737b	0x005773f5
0x005773f6	Math__BuildRotationMatrixZ_Dispatch	0x005773f6	0x00577411
0x00577412	Math__BuildRotationMatrixZ	0x00577412	0x0057748d
0x0057748e	Math__BuildAxisAngleRotationMatrix_Dispatch	0x0057748e	0x005774ad
0x005774ae	Math__BuildAxisAngleRotationMatrix	0x005774ae	0x005775af
0x005775b0	Math__BuildQuaternionRotationMatrix_Dispatch	0x005775b0	0x005775bc
0x005775bd	Math__BuildQuaternionRotationMatrix_Dispatch_Thunk	0x005775bd	0x005775c2
0x005775c3	Math__BuildQuaternionRotationMatrix	0x005775c3	0x005776a2
0x005776a5	CTexture__DispatchPtr00656fd0_WithInit	0x005776a5	0x005776d2
0x005776d3	CFastVB__DispatchIndirect_00656fcc	0x005776d3	0x005776e3
0x005776e4	CFastVB__DispatchIndirect_00656fd4_ReturnInt	0x005776e4	0x0057770a
0x0057770b	CFastVB__BuildTransformMatrixWithOffsets	0x0057770b	0x005777f0
0x0057798e	CFastVB__BuildAxisAngleQuaternion_Dispatch	0x0057798e	0x005779ad
0x005779ae	CFastVB__BuildAxisAngleQuaternion	0x005779ae	0x00577a09
0x00577a0a	Math__BuildQuaternionFromEulerAngles_Dispatch	0x00577a0a	0x00577a37
0x00577a38	Math__BuildQuaternionFromEulerAngles_Dispatch_Thunk	0x00577a38	0x00577a3d
0x00577a3e	Math__BuildQuaternionFromEulerAngles	0x00577a3e	0x00577b14
0x00577b17	CTexture__DispatchPtr00656f7c_WithInit	0x00577b17	0x00577b23
0x00577b24	CTexture__DispatchPtr00656f7c_NoInit	0x00577b24	0x00577b29
0x00577c83	CTexture__DispatchPtr00656fe0_WithInit	0x00577c83	0x00577c8f
0x00577c90	CTexture__DispatchPtr00656fe0_NoInit	0x00577c90	0x00577c95
0x00577d47	CTexture__DispatchPtr0065700c_WithInit	0x00577d47	0x00577d53
0x00577d54	CTexture__DispatchPtr0065700c_NoInit	0x00577d54	0x00577d59
0x00577dd5	CDXTexture__DispatchPtr00657010_WithInit	0x00577dd5	0x00577de1
0x00577de2	CDXTexture__DispatchPtr00657010_NoInit	0x00577de2	0x00577de7
0x00577e80	Math__InterpolateVec4ByRatio_Dispatch	0x00577e80	0x00577ea3
0x00577ea4	Math__InterpolateVec4ByRatio_Dispatch_Thunk	0x00577ea4	0x00577ea9
0x00577eaa	Math__InterpolateVec4ByRatio	0x00577eaa	0x00577f8a
0x00577f8d	Math__BezierBlendVec4_Dispatch	0x00577f8d	0x00577fb6
0x00577fb7	Math__BezierBlendVec4	0x00577fb7	0x0057800d
0x0057800e	CTexture__DispatchPtr00656fe4_WithInit	0x0057800e	0x0057801e
0x0057801f	FUN_0057801f	0x0057801f	0x0057804d
0x0057804e	Math__BlendVec4DualWeights	0x0057804e	0x005780d5
0x005780d6	CDXTexture__DispatchPtr00656f84_WithInit	0x005780d6	0x005780e2
0x005780e3	Math__DispatchSlot00656f84_NoInit_005780e3	0x005780e3	0x005780e8
0x005783d9	CTexture__DispatchPtr00657040_WithInit	0x005783d9	0x005783e9
0x005784a9	CFastVB__DispatchIndirect_00657044	0x005784a9	0x005784b9
0x00578555	Math__TransformVec2ByMatrix4x4	0x00578555	0x005785bf
0x005785c0	Math__TransformVec2ArrayToVec4Array	0x005785c0	0x00578642
0x00578643	Math__TransformVec2ByMatrixPerspective	0x00578643	0x005786bf
0x005786c0	Math__TransformVec2ArrayByMatrixPerspective	0x005786c0	0x00578757
0x00578758	Math__TransformVec2ByMatrixLinear	0x00578758	0x00578793
0x00578794	Math__TransformVec2ArrayByMatrixLinear	0x00578794	0x005787e7
0x005787e8	Math__NormalizeVec3	0x005787e8	0x00578884
0x00578885	Math__TransformVec3ByMatrixPerspective	0x00578885	0x00578940
0x00578941	Math__TransformVec3ArrayByMatrixPerspective	0x00578941	0x00578a1f
0x00578a20	CTexture__MapNormalizedUvToVolumeCoords	0x00578a20	0x00578b8c
0x00578bad	CFastVB__ApplyOptionalTransformPasses_Minimal	0x00578bad	0x00578d8c
0x00578dad	CFastVB__MapVolumeCoordsToNormalizedUv	0x00578dad	0x00578f32
0x00578f53	CFastVB__ApplyOptionalTransformPasses	0x00578f53	0x00579163
0x00579184	CFastVB__NormalizeQuaternionCopy	0x00579184	0x00579239
0x0057923a	Math__BuildMatrix4x4FromEulerAngles	0x0057923a	0x00579272
0x00579273	CTexture__BuildTransformMatrixWithOptionalOffsets	0x00579273	0x00579526
0x00579527	Math__BuildProjectiveMatrix4x4FromPlane	0x00579527	0x00579600
0x00579601	Math__BuildMatrix4x4FromQuaternion	0x00579601	0x005796bf
0x005796c0	FUN_005796c0	0x005796c0	0x00579a99
0x00579a9a	CVertexShader__CompileScriptWithDirectiveParser	0x00579a9a	0x00579b38
0x00579b39	CDXTexture__LookupNamedFormatDescriptor	0x00579b39	0x00579bd4
0x00579bd5	CDXTexture__SetD3D9DebugMute	0x00579bd5	0x00579ca4
0x00579ca5	CDXTexture__InitSurfaceNodeZeroed	0x00579ca5	0x00579cbd
0x00579cbe	CDXTexture__FreeSurfaceNodeTree	0x00579cbe	0x00579d16
0x00579d17	CDXTexture__SurfaceNode_scalar_deleting_dtor	0x00579d17	0x00579d32
0x00579d33	CDXTexture__InitSurfaceFormatInfoFromDescriptor	0x00579d33	0x00579e07
0x00579e08	CDXTexture__DecodeBmpDibFromMemory	0x00579e08	0x0057a933
0x0057a934	CDXTexture__WriteSurfaceAsBmpToHandle	0x0057a934	0x0057ae63
0x0057af0a	CDXTexture__DecodeJpegFromMemory	0x0057af0a	0x0057b181
0x0057b182	CDXTexture__DecodeTgaFromMemory	0x0057b182	0x0057b6f9
0x0057b6fa	CDXTexture__DecodePpmFromMemory	0x0057b6fa	0x0057b97f
0x0057b980	FUN_0057b980	0x0057b980	0x0057b9c0
0x0057b9ce	CDXTexture__DecodePngFromMemory	0x0057b9ce	0x0057bf1e
0x0057bf1f	CDXTexture__BuildDdsSurfaceNodeTree	0x0057bf1f	0x0057c28a
0x0057c28b	CDXTexture__WriteDdsSurfaceChainToHandle	0x0057c28b	0x0057c559
0x0057c57d	CDXTexture__FlushStreamWriteBufferChunk	0x0057c57d	0x0057c5b1
0x0057c5b2	CDXTexture__FlushStreamWriteBufferTail	0x0057c5b2	0x0057c5db
0x0057c5dc	CDXTexture__EncodeRgbBufferToJpegStream	0x0057c5dc	0x0057c7a3
0x0057c7a4	CDXTexture__WriteMappedTextureByMode	0x0057c7a4	0x0057ca39
0x0057ca3a	CDXTexture__DecodeBmpFromMemory	0x0057ca3a	0x0057ca69
0x0057ca6a	CDXTexture__DecodeFromMemory_WithFallbackCodecs	0x0057ca6a	0x0057cc52
0x0057cc53	CDXTexture__InitMappedFileContext	0x0057cc53	0x0057cc5c
0x0057cc5d	CDXTexture__ReleaseSurfacePairIfPresent	0x0057cc5d	0x0057cc7a
0x0057cc7b	Math__FloorFloatToDouble	0x0057cc7b	0x0057cc8d
0x0057cc8e	CFastVB__ClearTripleDword	0x0057cc8e	0x0057cc9a
0x0057cca4	CFastVB__BuildResampleKernelBuckets	0x0057cca4	0x0057cf5f
0x0057cf60	CDXTexture__CopyDxtBlockRegion	0x0057cf60	0x0057d0ed
0x0057d0ee	CWaypointManager__BoxBlurPackedColorRows_Scalar	0x0057d0ee	0x0057d215
0x0057d216	CFastVB__DispatchMmxKernel_00657974	0x0057d216	0x0057d243
0x0057d244	CDXTexture__Downsample2x2Average32	0x0057d244	0x0057d32d
0x0057d32e	CWaypointManager__BoxBlurPackedColorRows_SIMD	0x0057d32e	0x0057d445
0x0057d446	CWaypointManager__InitMmxDispatchAndRun	0x0057d446	0x0057d47d
0x0057d47e	CDXTexture__InitMmxDispatchAndRun	0x0057d47e	0x0057d4ac
0x0057d4ad	CFastVB__DispatchMmxKernel_00657978	0x0057d4ad	0x0057d4da
0x0057d4db	CDXTexture__Average2x2Block_RGB565	0x0057d4db	0x0057d62a
0x0057d62b	CDXTexture__Average2x2Block_RGB555	0x0057d62b	0x0057d74e
0x0057d74f	CDXTexture__Average2x2Block_ARGB1555	0x0057d74f	0x0057d89d
0x0057d89e	CDXTexture__Average2x2Block_A4R4G4B4	0x0057d89e	0x0057d9f0
0x0057d9f1	CFastVB__Downsample2x1_R5G6B5	0x0057d9f1	0x0057db2f
0x0057db30	CFastVB__Downsample2x1_L8	0x0057db30	0x0057dbca
0x0057dbcb	CFastVB__Downsample2x1_A1R5G5B5	0x0057dbcb	0x0057dd16
0x0057dd17	CDXTexture__Average2x2Block_RGB444	0x0057dd17	0x0057de37
0x0057de38	CDXTexture__Average2x2Block_A8L8	0x0057de38	0x0057df83
0x0057df84	CDXTexture__Average2x2Block_A4L4	0x0057df84	0x0057e0c2
0x0057e0c3	CDXTexture__ConvertSurfaceDirectCopyOrDxtCopy	0x0057e0c3	0x0057e1ff
0x0057e200	CFastVB__BlendEqualDimensionVolumeData	0x0057e200	0x0057e2dd
