address	old_name	inferred_owner	xref_count	top_counts
0x00577c90	CTexture__Unk_00577c90		2
0x00577d47	CTexture__Unk_00577d47		2
0x00577d54	CTexture__Unk_00577d47		4
0x00577f8d	CTexture__Unk_00577f8d		2
0x00577fb7	CTexture__Unk_00577fb7		1
0x0057800e	CTexture__Unk_0057800e		1
0x0057804e	CTexture__Unk_0057804e		1
0x005783d9	CTexture__Unk_005783d9		1
0x005785c0	CTexture__Unk_005785c0		1
0x00578643	CTexture__Unk_00578643		1
0x00578dad	CTexture__Unk_00578dad		1
0x0057923a	CTexture__Unk_0057923a		1
0x00579273	CTexture__Unk_00579273		1
0x00579527	CTexture__Unk_00579527		1
0x00579601	CTexture__Unk_00579601		1
0x00579b39	CTexture__Unk_00579b39		7	CMeshCollisionVolume:2;CFastVB:2;CDXTexture:1
0x00582a99	CTexture__Unk_00582a99		1
0x00582bbe	CTexture__Unk_00582bbe		1
0x00582c8a	CTexture__Unk_00582c8a		1
0x00582dd3	CTexture__Unk_00582dd3		1
0x00583a94	CTexture__Unk_00583a94		1
0x00583ba4	CTexture__Unk_00583ba4		1
0x00583c8e	CTexture__Unk_00583c8e		1
0x00583d89	CTexture__Unk_00583d89		1
0x00583eb3	CTexture__Unk_00583eb3		1
0x00583fe5	CTexture__Unk_00583fe5		1
0x00584535	CTexture__Unk_00584535		1
0x0058463a	CTexture__Unk_0058463a		1
0x00584a4c	CTexture__Unk_00584a4c		1
0x00584b5f	CTexture__Unk_00584b5f		1
0x00584c04	CTexture__Unk_00584c04		1
0x00584cc3	CTexture__Unk_00584cc3		1
0x0058579b	CTexture__Unk_0058579b		1
0x0058586b	CTexture__Unk_0058586b		1
0x00585cb0	CTexture__Unk_00585cb0		1
0x005860ba	CTexture__Unk_005860ba		1
0x00586438	CTexture__Unk_00586438		1
0x0058686f	CTexture__Unk_0058686f		1
0x005869b0	CTexture__Unk_005869b0		1
0x005876ab	CTexture__Unk_005876ab		6
0x00587af0	CTexture__Unk_00587af0		6
0x00589cab	CTexture__Unk_00589cab		1
0x00589e73	CTexture__Unk_00589e73		1
0x0058b3c7	CTexture__Unk_0058b3c7		1
0x0058b812	CTexture__Unk_0058b812		1
0x0058bd25	CTexture__Unk_0058bd25		1	CVertexShader:1
0x0058bd87	CTexture__Unk_0058bd87		2
0x0058c2b9	CTexture__Unk_0058c2b9		2	CFastVB:1
0x0058c3fe	CTexture__Unk_0058c3fe		7
0x0058c457	CTexture__Unk_0058c457		1
0x0058c5d3	CTexture__Unk_0058c5d3		2
0x0058c652	CTexture__Unk_0058c652		1
0x0058d18b	CTexture__Unk_0058d18b		1
0x0058d1ca	CTexture__Unk_0058d1ca		1
0x0058d2ad	CTexture__Unk_0058d2ad		25
0x0058d419	CTexture__Unk_0058d419		1
0x0058eefb	CTexture__Unk_0058eefb		1
0x0058f1e0	CTexture__Unk_0058f1e0		2	CDXTexture:1
0x0058f577	CTexture__Unk_0058f577		2
0x0058f66f	CTexture__Unk_0058f66f		1
0x0059020b	CTexture__Unk_0059020b		1
0x005907d9	CTexture__Unk_005907d9		1	CVertexShader:1
0x00590c4a	CTexture__Unk_00590c4a		1
0x00590cc2	CTexture__Unk_00590cc2		1
0x00591460	CTexture__Unk_00591460		2
0x005919e0	CTexture__Unk_005919e0		1
0x00591cb0	CTexture__Unk_00591cb0		1
0x00592d7a	CTexture__Unk_00592d7a		3	CMeshCollisionVolume:1
0x00594ff9	CTexture__Unk_00594ff9		1
0x00595030	CTexture__Unk_00595030		1
0x0059764a	CTexture__Unk_0059764a		3	CFastVB:1
0x005987b2	CTexture__Unk_005987b2		1
0x0059881b	CTexture__Unk_0059881b		1
0x005989c3	CTexture__Unk_005989c3		1
0x005989db	CTexture__Unk_005989db		13
0x00598fc0	CTexture__Unk_00598fc0		1
0x00598fdc	CTexture__Unk_00598fdc		2
0x00598ff4	CTexture__Unk_00598ff4		2
0x00599a3c	CTexture__Unk_00599a3c		1
0x00599a58	CTexture__Unk_00599a58		1
0x0059c070	CTexture__Unk_0059c070		2
0x0059c110	CTexture__Unk_0059c110		2
0x0059c6b0	CTexture__Unk_0059c6b0		9
0x0059cdbe	CTexture__Unk_0059cdbe		1
0x005ab14b	CTexture__Unk_005ab14b		2	CDXTexture:1
0x005ab620	CTexture__Unk_005ab620		1
0x005ab700	CTexture__Unk_005ab700		1
0x005acac0	CTexture__Unk_005acac0		4
0x005aceb0	CTexture__Unk_005aceb0		6
0x005acf90	CTexture__Unk_005acf90		1
0x005b1400	CTexture__Unk_005b1400		1
0x005b3920	CTexture__Unk_005b3920		1
0x005b39d0	CTexture__Unk_005b39d0		3
