target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
005989db	CTexture__Unk_005989db	0058ae74	0058aacf	CTexture__Helper_0058aacf	UNCONDITIONAL_CALL
005989db	CTexture__Unk_005989db	0058afaf	0058aacf	CTexture__Helper_0058aacf	UNCONDITIONAL_CALL
005989db	CTexture__Unk_005989db	0058b6bf	0058b3c7	CTexture__ExecuteDirectiveParserAction	UNCONDITIONAL_CALL
005989db	CTexture__Unk_005989db	0058ffda	0058fbc5	CTexture__Helper_0058fbc5	UNCONDITIONAL_CALL
005989db	CTexture__Unk_005989db	00590012	0058fbc5	CTexture__Helper_0058fbc5	UNCONDITIONAL_CALL
005989db	CTexture__Unk_005989db	005900c6	0058fbc5	CTexture__Helper_0058fbc5	UNCONDITIONAL_CALL
00598e5d	CDXTexture__Unk_00598e5d	005ef274	<none>	<no_function>	DATA
00598f22	CDXTexture__Unk_00598f22	005ef220	<none>	<no_function>	DATA
00598f3e	CDXTexture__Unk_00598f3e	005ef230	<none>	<no_function>	DATA
00598fc0	CTexture__Unk_00598fc0	005ef270	<none>	<no_function>	DATA
00598fdc	CTexture__Unk_00598fdc	0058ecef	0058ecdb	CTexture__Helper_0058ecdb	UNCONDITIONAL_CALL
00598fdc	CTexture__Unk_00598fdc	0058ef0e	0058eefb	CTexture__ParseDebugChunkAndRelocateBindings	UNCONDITIONAL_CALL
00598ff4	CTexture__Unk_00598ff4	0058eef0	0058ecdb	CTexture__Helper_0058ecdb	UNCONDITIONAL_CALL
00598ff4	CTexture__Unk_00598ff4	0058f1d3	0058eefb	CTexture__ParseDebugChunkAndRelocateBindings	UNCONDITIONAL_CALL
0059993c	CDXTexture__Unk_0059993c	005999e5	<none>	<no_function>	UNCONDITIONAL_CALL
00599a3c	CTexture__Unk_00599a3c	005ef374	<none>	<no_function>	DATA
00599a58	CTexture__Unk_00599a58	005ef384	<none>	<no_function>	DATA
0059b510	CDXTexture__Unk_0059b510	0059b9e2	0059b960	CDXTexture__Helper_0059b960	UNCONDITIONAL_CALL
0059ba20	CDXTexture__Unk_0059ba20	0059baab	0059ba90	CDXTexture__Unk_0059ba90	DATA
0059ba90	CDXTexture__Unk_0059ba90	00591038	00590f80	CDXTexture__Helper_00590f80	UNCONDITIONAL_CALL
0059bae0	CDXTexture__Unk_0059bae0	0059c548	0059c510	CDXTexture__Unk_0059c510	DATA
0059bae0	CDXTexture__Unk_0059bae0	0059bd01	0059bcc0	CDXTexture__Unk_0059bcc0	UNCONDITIONAL_CALL
0059bae0	CDXTexture__Unk_0059bae0	0059bda4	0059bd60	CDXTexture__Unk_0059bd60	UNCONDITIONAL_CALL
0059bae0	CDXTexture__Unk_0059bae0	0059be29	0059be00	CDXTexture__Unk_0059be00	UNCONDITIONAL_CALL
0059bae0	CDXTexture__Unk_0059bae0	0059be99	0059be70	CDXTexture__Helper_0059be70	UNCONDITIONAL_CALL
0059bc10	CDXTexture__Unk_0059bc10	0059c54e	0059c510	CDXTexture__Unk_0059c510	DATA
0059bc10	CDXTexture__Unk_0059bc10	0059bd2e	0059bcc0	CDXTexture__Unk_0059bcc0	UNCONDITIONAL_CALL
0059bc10	CDXTexture__Unk_0059bc10	0059bdd6	0059bd60	CDXTexture__Unk_0059bd60	UNCONDITIONAL_CALL
0059bcc0	CDXTexture__Unk_0059bcc0	0059c555	0059c510	CDXTexture__Unk_0059c510	DATA
0059bcc0	CDXTexture__Unk_0059bcc0	0059bfc8	<none>	<no_function>	UNCONDITIONAL_CALL
0059bd60	CDXTexture__Unk_0059bd60	0059c55c	0059c510	CDXTexture__Unk_0059c510	DATA
0059bd60	CDXTexture__Unk_0059bd60	0059c03e	<none>	<no_function>	UNCONDITIONAL_CALL
0059be00	CDXTexture__Unk_0059be00	0059c563	0059c510	CDXTexture__Unk_0059c510	DATA
