target_addr	target_name	from_addr	from_function	ref_type
004b0cd0	CMeshPart__Unk_004b0cd0	004aaa38	CMesh__Unk_004aa940	UNCONDITIONAL_CALL
004b0d00	CMeshPart__Unk_004b0d00	004b17fc	CMeshPart__Unk_004b0fb0	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	004a97c0	CMesh__Load	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	004aa3b2	CMesh__Load	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	004b17d4	CMeshPart__Unk_004b0fb0	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	004b1c94	CMeshPart__CacheFrameData	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	004b44c7	CMeshPart__Merge	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	004b44ec	CMeshPart__Merge	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	004b5a87	OID__Unk_004b5330	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	0054a691	CDXEngine__Unk_00549570	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	0054a74e	CDXEngine__Unk_00549570	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	0054a786	CDXEngine__Unk_00549570	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	0049a29b	CMCMech__UpdateBone	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	0049a827	CMCMech__UpdateBone	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	0049b965	CMCMech__UpdateBone	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	004994bd	CMCMech__Init	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	00499553	CMCMech__Init	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	0049987d	CMCMech__Init	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	0049989d	CMCMech__Init	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	00493e6b	CMCBuggy__UpdateWheel	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	00493e8d	CMCBuggy__UpdateWheel	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	0049348f	CMCBuggy__Init	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	0049fed4	CComponent__Unk_0049fdb0	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	004ec582	CStaticShadows__BuildShadowMaps	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	004edb3c	CStaticShadows__BuildShadowMaps	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	004f9c04	CUnit__ApplyDamage	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	00417f43	<no_function>	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	004b511d	CEngine__Unk_004b4de0	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	00442dca	<no_function>	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	00443015	VFuncSlot_10_00442f60	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	00443b15	<no_function>	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	0049cffb	CMCTentacle__Init	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	0049d09e	CMCTentacle__Init	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	0049d150	CMCTentacle__Init	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	0049dd23	CMCTentacle__UpdateSpline	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	0049dd9e	CMCTentacle__UpdateSpline	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	004a01af	<no_function>	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	004ad731	CMeshCollisionVolume__SetPartBounds	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	004dc09b	<no_function>	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	004dd275	<no_function>	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	004dd44f	<no_function>	UNCONDITIONAL_CALL
004b0fb0	CMeshPart__Unk_004b0fb0	004f0aa3	<no_function>	UNCONDITIONAL_CALL
004b1d30	CMeshPart__Unk_004b1d30	004a9524	CMesh__Load	UNCONDITIONAL_CALL
004b1eb0	CMeshPart__Unk_004b1eb0	004af101	CMeshPart__Unk_004aede0	UNCONDITIONAL_CALL
004b1eb0	CMeshPart__Unk_004b1eb0	004af456	CMeshPart__Unk_004af110	UNCONDITIONAL_CALL
004b1eb0	CMeshPart__Unk_004b1eb0	004afb96	CMeshPart__LoadVerticesAndTriangles	UNCONDITIONAL_CALL
004b1eb0	CMeshPart__Unk_004b1eb0	004b07e1	CMeshPart__LoadVerticesWithBones	UNCONDITIONAL_CALL
004b24d0	CMeshPart__Unk_004b24d0	004b50fa	CEngine__Unk_004b4de0	UNCONDITIONAL_CALL
004b24d0	CMeshPart__Unk_004b24d0	0044e3a3	CExplosionInitThing__ctor_like_0044e300	UNCONDITIONAL_CALL
004b24d0	CMeshPart__Unk_004b24d0	0044e52a	<no_function>	UNCONDITIONAL_CALL
004b25d0	CMeshPart__Unk_004b25d0	004aa9f9	CMesh__Unk_004aa940	UNCONDITIONAL_CALL
004b25d0	CMeshPart__Unk_004b25d0	004aab32	CMesh__Unk_004aa940	UNCONDITIONAL_CALL
004b25d0	CMeshPart__Unk_004b25d0	004aab4e	CMesh__Unk_004aa940	UNCONDITIONAL_CALL
