address	old_name	inferred_owner	xref_count	top_counts
0x00586eff	CDXTexture__Unk_00586eff	CFastVB	1	CFastVB:1
0x00586f1b	CDXTexture__Unk_00586f1b	CFastVB	1	CFastVB:1
0x00586f37	CDXTexture__Unk_00586f37	CFastVB	2	CFastVB:2
0x00587303	CDXTexture__Unk_00587303	CFastVB	1	CFastVB:1
0x00587322	CDXTexture__Unk_00587322	CFastVB	1	CFastVB:1
0x0058733e	CDXTexture__Unk_0058733e	CFastVB	1	CFastVB:1
0x00587dd6	CDXTexture__Unk_00587dd6	CFastVB	1	CFastVB:1
0x00587e4e	CDXTexture__Unk_00587e4e	CFastVB	1	CFastVB:1
0x005891c6	CDXTexture__Unk_005891c6	CFastVB	1	CFastVB:1
0x00589405	CDXTexture__Unk_00589405	CTexture	2	CTexture:2
0x0058948d	CDXTexture__Unk_0058948d	CTexture	3	CTexture:3
0x00589846	CDXTexture__Unk_00589846	CTexture	1	CTexture:1
0x0058986b	CDXTexture__Unk_0058986b	CTexture	2	CTexture:2
0x005898a4	CDXTexture__Unk_005898a4	CTexture	2	CTexture:2
0x00589f49	CDXTexture__Unk_00589f49	CTexture	2	CTexture:2
0x00589fa1	CDXTexture__Unk_00589fa1	CTexture	2	CTexture:2
0x0058a014	CDXTexture__Unk_0058a014	CTexture	1	CTexture:1
0x0058a076	CDXTexture__Unk_0058a076	CTexture	1	CTexture:1
0x0058a0c6	CDXTexture__Unk_0058a0c6	CTexture	1	CTexture:1
0x0058a1e3	CDXTexture__Unk_0058a1e3	CTexture	1	CTexture:1
0x0058c08a	CDXTexture__Unk_0058c08a	CTexture	1	CTexture:1
0x0058c0ea	CDXTexture__Unk_0058c0ea	CTexture	1	CTexture:1
0x0058c129	CDXTexture__Unk_0058c129	CTexture	1	CTexture:1
0x0058c149	CDXTexture__Unk_0058c149	CTexture	1	CTexture:1
0x0058cc00	CDXTexture__Unk_0058cc00	CTexture	1	CTexture:1
0x0058cd30	CDXTexture__Unk_0058cd30	CTexture	1	CTexture:1
0x0058cdd5	CDXTexture__Unk_0058cdd5	CTexture	1	CTexture:1
0x0058ce51	CDXTexture__Unk_0058ce51	CTexture	3	CTexture:3
0x0058cef2	CDXTexture__Unk_0058cef2	CTexture	2	CTexture:2
0x0058e309	CDXTexture__Unk_0058e309	CTexture	1	CTexture:1
0x0058e491	CDXTexture__Unk_0058e491	CTexture	2	CTexture:2
0x0058e4b5	CDXTexture__Unk_0058e4b5	CTexture	1	CTexture:1
0x0058ecdb	CDXTexture__Unk_0058ecdb	CTexture	1	CTexture:1
0x0058f270	CDXTexture__Unk_0058f270	CTexture	3	CTexture:3
0x0058f331	CDXTexture__Unk_0058f331	CTexture	1	CTexture:1
0x00590d3d	CDXTexture__Unk_00590d3d	CTexture	2	CTexture:2
0x005911d0	CDXTexture__Unk_005911d0	CMeshCollisionVolume	1	CMeshCollisionVolume:1
0x00593a81	CDXTexture__Unk_00593a81	CFastVB	1	CFastVB:1
0x00593b92	CDXTexture__Unk_00593b92	CFastVB	1	CFastVB:1
0x00593d0b	CDXTexture__Unk_00593d0b	CFastVB	1	CFastVB:1
0x00593d51	CDXTexture__Unk_00593d51	CFastVB	1	CFastVB:1
0x00593f8a	CDXTexture__Unk_00593f8a	CFastVB	1	CFastVB:1
0x00594f15	CDXTexture__Unk_00594f15	CTexture	1	CTexture:1
0x00594fb6	CDXTexture__Unk_00594fb6	CTexture	1	CTexture:1
0x00595930	CDXTexture__Unk_00595930	CFastVB	3	CFastVB:3
0x00596341	CDXTexture__Unk_00596341	CFastVB	1	CFastVB:1
0x00596450	CDXTexture__Unk_00596450	CTexture	2	CTexture:2
0x00596480	CDXTexture__Unk_00596480	CFastVB	2	CFastVB:2
0x00598da4	CDXTexture__Unk_00598da4	CFastVB	1	CFastVB:1
0x00598ddc	CDXTexture__Unk_00598ddc	CFastVB	1	CFastVB:1
0x00598e22	CDXTexture__Unk_00598e22	CTexture	1	CTexture:1
0x0059996f	CDXTexture__Unk_0059996f	CTexture	4	CTexture:4
0x005999b5	CDXTexture__Unk_005999b5	CTexture	1	CTexture:1
0x00599d80	CDXTexture__Unk_00599d80	CFastVB	6	CFastVB:6
0x0059b1d0	CDXTexture__Unk_0059b1d0	CTexture	1	CTexture:1
0x0059b370	CDXTexture__Unk_0059b370	CTexture	1	CTexture:1
0x0059b6f0	CDXTexture__Unk_0059b6f0	CTexture	1	CTexture:1
0x0059c7cc	CDXTexture__Unk_0059c7cc	CTexture	1	CTexture:1
0x0059cd62	CDXTexture__Unk_0059cd62	CMeshCollisionVolume	1	CMeshCollisionVolume:1
0x0059f2b0	CDXTexture__Unk_0059f2b0	CTexture	1	CTexture:1
0x0059f360	CDXTexture__Unk_0059f360	CFastVB	2	CFastVB:2
0x0059f857	CDXTexture__Unk_0059f857	CFastVB	1	CFastVB:1
0x0059fa5d	CDXTexture__Unk_0059fa5d	CFastVB	1	CFastVB:1
0x0059fbeb	CDXTexture__Unk_0059fbeb	CFastVB	1	CFastVB:1
0x0059fd51	CDXTexture__Unk_0059fd51	CFastVB	1	CFastVB:1
0x0059fe61	CDXTexture__Unk_0059fe61	CFastVB	3	CFastVB:3
0x005a04a0	CDXTexture__Unk_005a04a0	CFastVB	2	CFastVB:2
0x005a09f8	CDXTexture__Unk_005a09f8	CTexture	1	CTexture:1
0x005a112c	CDXTexture__Unk_005a112c	CFastVB	2	CFastVB:2
0x005a11df	CDXTexture__Unk_005a11df	CFastVB	2	CFastVB:2
0x005a13f7	CDXTexture__Unk_005a13f7	CFastVB	2	CFastVB:2
0x005a14a5	CDXTexture__Unk_005a14a5	CFastVB	1	CFastVB:1
0x005a1889	CDXTexture__Unk_005a1889	CFastVB	2	CFastVB:2
0x005a1979	CDXTexture__Unk_005a1979	CFastVB	2	CFastVB:2
0x005a1c55	CDXTexture__Unk_005a1c55	CFastVB	1	CFastVB:1
0x005a1e5b	CDXTexture__Unk_005a1e5b	CFastVB	1	CFastVB:1
0x005a1fe9	CDXTexture__Unk_005a1fe9	CFastVB	1	CFastVB:1
0x005a249d	CDXTexture__Unk_005a249d	CFastVB	1	CFastVB:1
0x005a32d4	CDXTexture__Unk_005a32d4	CFastVB	2	CFastVB:2
0x005a3508	CDXTexture__Unk_005a3508	CFastVB	1	CFastVB:1
0x005a36cf	CDXTexture__Unk_005a36cf	CFastVB	1	CFastVB:1
0x005a3791	CDXTexture__Unk_005a3791	CFastVB	1	CFastVB:1
0x005a4ecf	CDXTexture__Unk_005a4ecf	CFastVB	1	CFastVB:1
0x005a4f5c	CDXTexture__Unk_005a4f5c	CFastVB	1	CFastVB:1
0x005a5052	CDXTexture__Unk_005a5052	CFastVB	1	CFastVB:1
0x005a9637	CDXTexture__Unk_005a9637	CFastVB	8	CFastVB:7
0x005a99f8	CDXTexture__Unk_005a99f8	CFastVB	2	CFastVB:1
0x005a9a5f	CDXTexture__Unk_005a9a5f	CFastVB	3	CFastVB:3
0x005a9d78	CDXTexture__Unk_005a9d78	CFastVB	12	CFastVB:12
0x005a9f3f	CDXTexture__Unk_005a9ced	CFastVB	2	CFastVB:1
0x005acd90	CDXTexture__Unk_005acd90	CTexture	19	CTexture:2
0x005b1e94	CDXTexture__Unk_005b1e94	CTexture	1	CTexture:1
0x005b3370	CDXTexture__Unk_005b3370	CFastVB	8	CFastVB:7
0x005b81d0	CDXTexture__Unk_005b81d0	CTexture	1	CTexture:1
0x005d0c7f	CDXTexture__Unk_005d0c7f	CTexture	1	CTexture:1
