address	name	signature
0x004c0510	CParticleManager__Helper_004c0510	void __thiscall CParticleManager__Helper_004c0510(void * this, int param_1, void * param_2)
0x004c10c0	CPDSimpleSprite__Helper_004c10c0	double __thiscall CPDSimpleSprite__Helper_004c10c0(void * this, void * param_1, float param_2, int param_3)
0x004c5c50	CPDSimpleSprite__Helper_004c5c50	void __fastcall CPDSimpleSprite__Helper_004c5c50(float param_1)
0x004c5d50	CPDSimpleSprite__Helper_004c5d50	void __fastcall CPDSimpleSprite__Helper_004c5d50(uint param_1)
0x004c78b0	CPDSimpleSprite__Helper_004c78b0	void __thiscall CPDSimpleSprite__Helper_004c78b0(void * this, void * param_1, float param_2)
0x004c7db0	CPDSimpleSprite__Helper_004c7db0	void CPDSimpleSprite__Helper_004c7db0(void)
0x004cb040	CWorldPhysicsManager__Helper_004cb040	void __fastcall CWorldPhysicsManager__Helper_004cb040(void * param_1)
0x004cb0b0	CUnit__Helper_004cb0b0	void __thiscall CUnit__Helper_004cb0b0(void * this, int param_1, int param_2)
0x004cd7a0	CWorldPhysicsManager__Helper_004cd7a0	int __thiscall CWorldPhysicsManager__Helper_004cd7a0(void * this, void * param_1, void * param_2)
0x004cdba0	CParticleManager__Helper_004cdba0	void __thiscall CParticleManager__Helper_004cdba0(void * this, int param_1, int param_2)
0x004d05c0	CMenuItemRange__Helper_004d05c0	int __fastcall CMenuItemRange__Helper_004d05c0(int param_1)
0x004d3b10	CPolyBucket__Helper_004d3b10	int CPolyBucket__Helper_004d3b10(void)
0x004d6e00	CRepairPadAI__Helper_004d6e00	int __thiscall CRepairPadAI__Helper_004d6e00(void * this, int param_1, int param_2)
0x004d8a70	CCollisionSeekingRound__Helper_004d8a70	void __fastcall CCollisionSeekingRound__Helper_004d8a70(int param_1)
0x004dab50	CRound__Helper_004dab50	void __fastcall CRound__Helper_004dab50(void * param_1)
0x004dac90	CRound__Helper_004dac90	void __thiscall CRound__Helper_004dac90(void * this, void * param_1, void * param_2)
0x004daff0	CFearGrid__Helper_004daff0	double __fastcall CFearGrid__Helper_004daff0(int param_1)
0x004e1200	CMessageBox__Helper_004e1200	void __thiscall CMessageBox__Helper_004e1200(void * this, int param_1, int param_2)
0x004e1260	CMonitor__Helper_004e1260	void __thiscall CMonitor__Helper_004e1260(void * this, int param_1, int param_2, float param_3, float param_4, int param_5)
0x004e1800	CMonitor__Helper_004e1800	void __thiscall CMonitor__Helper_004e1800(void * this, int param_1, void * param_2, int param_3)
0x004e1880	CMonitor__Helper_004e1880	int * __thiscall CMonitor__Helper_004e1880(void * this, int param_1, void * param_2, int param_3)
0x004e1ab0	CMonitor__Helper_004e1ab0	int __thiscall CMonitor__Helper_004e1ab0(void * this, int param_1, int param_2, int param_3)
0x004e2a90	CSoundManager__Helper_004e2a90	char * __cdecl CSoundManager__Helper_004e2a90(void * param_1, int param_2)
0x004e2b30	CSoundManager__Helper_004e2b30	void __fastcall CSoundManager__Helper_004e2b30(void * param_1)
0x004e43d0	CUnit__Helper_004e43d0	int __fastcall CUnit__Helper_004e43d0(int param_1)
0x004e4420	CUnit__Helper_004e4420	bool __fastcall CUnit__Helper_004e4420(int param_1)
0x004e4480	CSquadNormal__Helper_004e4480	int __thiscall CSquadNormal__Helper_004e4480(void * this, int param_1, int param_2)
0x004e47e0	CGame__Helper_004e47e0	int * __thiscall CGame__Helper_004e47e0(void * this, int param_1, int param_2)
0x004e49f0	CGame__Helper_004e49f0	int __fastcall CGame__Helper_004e49f0(int param_1)
0x004e5850	CCareerNode__Helper_004e5850	int __thiscall CCareerNode__Helper_004e5850(void * this, void * param_1, void * param_2)
0x004e6640	CThing__Helper_004e6640	void __thiscall CThing__Helper_004e6640(void * this, int param_1, int param_2, int param_3)
0x004e6680	CSquadNormal__Helper_004e6680	int __thiscall CSquadNormal__Helper_004e6680(void * this, int param_1, int param_2)
0x004e97e0	CSquadNormal__Helper_004e97e0	int __thiscall CSquadNormal__Helper_004e97e0(void * this, void * param_1, void * param_2)
0x004f0ba0	CMCTentacle__Helper_004f0ba0	void __thiscall CMCTentacle__Helper_004f0ba0(void * this, int param_1, void * param_2)
0x004f0c50	CMCTentacle__Helper_004f0c50	void __thiscall CMCTentacle__Helper_004f0c50(void * this, int param_1, void * param_2)
0x004f2790	CDXSurf__Helper_004f2790	void __fastcall CDXSurf__Helper_004f2790(int param_1)
0x004f27e0	CHud__Helper_004f27e0	void __fastcall CHud__Helper_004f27e0(int param_1)
0x004f2a30	CLTShell__Helper_004f2a30	void CLTShell__Helper_004f2a30(void)
0x004f39b0	CUnit__Helper_004f39b0	void __thiscall CUnit__Helper_004f39b0(void * this, int param_1, void * param_2)
0x004f3c80	CAtmospheric__Helper_004f3c80	double __thiscall CAtmospheric__Helper_004f3c80(void * this, int param_1, int param_2, int param_3)
0x004f3d10	CCollisionSeekingRound__Helper_004f3d10	int __fastcall CCollisionSeekingRound__Helper_004f3d10(int param_1)
0x004f4530	CGillMHead__Helper_004f4530	int __thiscall CGillMHead__Helper_004f4530(void * this, int param_1, int param_2)
0x004f4560	CGillMHead__Helper_004f4560	void __thiscall CGillMHead__Helper_004f4560(void * this, void * param_1, int param_2, int param_3, int param_4)
0x004f5b70	CParticleDescriptor__Helper_004f5b70	void __thiscall CParticleDescriptor__Helper_004f5b70(void * this, int param_1, int param_2, int param_3)
0x004f7440	CMissionScriptObjectCode__Helper_004f7440	void __fastcall CMissionScriptObjectCode__Helper_004f7440(void * param_1)
0x004f7460	CDXBattleLine__Helper_004f7460	void __thiscall CDXBattleLine__Helper_004f7460(void * this, void * param_1, void * param_2)
0x004f74b0	CDXBattleLine__Helper_004f74b0	int __thiscall CDXBattleLine__Helper_004f74b0(void * this, void * param_1, void * param_2, void * param_3)
0x004f7660	CDXBattleLine__Helper_004f7660	void __thiscall CDXBattleLine__Helper_004f7660(void * this, void * param_1, int param_2, int param_3)
0x004f78c0	CDXBattleLine__Helper_004f78c0	short * __thiscall CDXBattleLine__Helper_004f78c0(void * this, int param_1, int param_2, int param_3)
0x004f7940	CDXBattleLine__Helper_004f7940	void __fastcall CDXBattleLine__Helper_004f7940(void * param_1)
0x004f7c70	CD3DApplication__Helper_004f7c70	int __cdecl CD3DApplication__Helper_004f7c70(void * param_1)
0x004f8140	CActor__Helper_004f8140	void __thiscall CActor__Helper_004f8140(void * this, void * param_1, int param_2, int param_3, int param_4)
0x004f99b0	CGame__Helper_004f99b0	void __fastcall CGame__Helper_004f99b0(int param_1)
0x004f99f0	CDXCompass__Helper_004f99f0	double __fastcall CDXCompass__Helper_004f99f0(int param_1)
0x004f9a40	CSphere__Helper_004f9a40	double __fastcall CSphere__Helper_004f9a40(int param_1)
0x004f9a60	CDestroyableSegment__Helper_004f9a60	void __thiscall CDestroyableSegment__Helper_004f9a60(void * this, int param_1, void * param_2)
0x004fb3d0	CSquadNormal__Helper_004fb3d0	int __thiscall CSquadNormal__Helper_004fb3d0(void * this, int param_1, void * param_2)
