address	name	signature
0x0057de38	CDXTexture__Average2x2Block_A8L8	int __fastcall CDXTexture__Average2x2Block_A8L8(void * param_1)
0x0057df84	CDXTexture__Average2x2Block_A4L4	int __fastcall CDXTexture__Average2x2Block_A4L4(void * param_1)
0x0057e0c3	CDXTexture__ConvertSurfaceDirectCopyOrDxtCopy	int __fastcall CDXTexture__ConvertSurfaceDirectCopyOrDxtCopy(void * param_1)
0x0057e200	CFastVB__BlendEqualDimensionVolumeData	int __fastcall CFastVB__BlendEqualDimensionVolumeData(void * param_1)
0x0057e2de	CFastVB__BlendClampedVolumeData	int __fastcall CFastVB__BlendClampedVolumeData(void * param_1)
0x0057e4d3	CDXTexture__ResampleSurfaceNearestNeighbor	int __fastcall CDXTexture__ResampleSurfaceNearestNeighbor(void * param_1)
0x0057e6cc	CDXTexture__DownsampleSurface2x2_WithFastPaths	int __fastcall CDXTexture__DownsampleSurface2x2_WithFastPaths(void * param_1)
0x0057eadb	CDXTexture__DownsampleVolume2x2x2	int __fastcall CDXTexture__DownsampleVolume2x2x2(void * param_1)
0x0057ef10	CFastVB__BuildResampleKernel1D	void __stdcall CFastVB__BuildResampleKernel1D(int param_1)
0x0057f002	CDXTexture__ResampleSurfaceBilinear	int __fastcall CDXTexture__ResampleSurfaceBilinear(void * param_1)
0x0057f391	CDXTexture__ResampleVolumeTrilinear	int __fastcall CDXTexture__ResampleVolumeTrilinear(void * param_1)
0x0057fa10	CFastVB__BlendWeightTable_scalar_deleting_dtor	int * __thiscall CFastVB__BlendWeightTable_scalar_deleting_dtor(void * this, void * param_1, int param_2)
0x0057fa5c	CFastVB__BlendDualProfileBoneWeights	int __fastcall CFastVB__BlendDualProfileBoneWeights(void * param_1)
0x00580120	CFastVB__RunDualProfileConversionStage	int __fastcall CFastVB__RunDualProfileConversionStage(void * param_1)
0x0058070e	CFastVB__InitDualTexelConversionPipeline	int __thiscall CFastVB__InitDualTexelConversionPipeline(void * this, void * param_1, int param_2, int param_3, uint param_4)
0x0058083d	CDXTexture__ResetSurfaceCopyContext	void __fastcall CDXTexture__ResetSurfaceCopyContext(void * param_1)
0x00580850	CDXTexture__CopyLockedRectPitchAware	int __stdcall CDXTexture__CopyLockedRectPitchAware(void * param_1, void * param_2)
0x0058092d	CDXTexture__FinalizeTextureUploadAndReleaseTemp	int __fastcall CDXTexture__FinalizeTextureUploadAndReleaseTemp(void * param_1)
0x005809de	CFastVB__ShutdownActiveProfile	int __fastcall CFastVB__ShutdownActiveProfile(void * param_1)
0x00580a00	CDXTexture__FinalizeTextureUploadAndReleaseTemp_Duplicate	int __fastcall CDXTexture__FinalizeTextureUploadAndReleaseTemp_Duplicate(void * param_1)
0x00580a05	CDXTexture__UploadSurfaceRegionWithFallback	int CDXTexture__UploadSurfaceRegionWithFallback(void)
0x00580eef	CFastVB__ShutdownActiveProfile_Thunk	int __fastcall CFastVB__ShutdownActiveProfile_Thunk(void * param_1)
0x00580ef4	CDXTexture__CreateTexelCodecProfileFromSurfaceDesc	int CDXTexture__CreateTexelCodecProfileFromSurfaceDesc(void)
0x00581263	CFastVB__TexelUnpackProfile__dtor	void __fastcall CFastVB__TexelUnpackProfile__dtor(void * param_1)
0x00581279	CFastVB__ConvertTexelVectorDomain	int __thiscall CFastVB__ConvertTexelVectorDomain(void * this, int param_1, int param_2)
0x0058183d	CFastVB__TexelCodecProfile__dtor	void __fastcall CFastVB__TexelCodecProfile__dtor(void * param_1)
